ID,scaffold,start,end,Df_sym,Df_trt2,Df_colony,Df_sym.trt2,Df_Residuals,SumsOfSqs_sym,SumsOfSqs_trt2,SumsOfSqs_colony,SumsOfSqs_sym.trt2,SumsOfSqs_Residuals,MeanSqs_sym,MeanSqs_trt2,MeanSqs_colony,MeanSqs_sym.trt2,MeanSqs_Residuals,F.Model_sym,F.Model_trt2,F.Model_colony,F.Model_sym.trt2,F.Model_Residuals,R2_sym,R2_trt2,R2_colony,R2_sym.trt2,R2_Residuals,Pr..F._sym,Pr..F._trt2,Pr..F._colony,Pr..F._sym.trt2,Pr..F._Residuals
Sc0000045:893527-159499,Sc0000045,893527,159499,1,1,1,1,19,0.0224467602437033,0.0250431106739535,0.0434254024538376,0.000407606415102499,1.55467103118003,0.0224467602437033,0.0250431106739535,0.0434254024538376,0.000407606415102499,0.0818247911147386,0.274327131641892,0.30605774035936,0.530712047806446,0.0049814537812988,NA,0.0136372073396803,0.0152145828165589,0.0263824806182518,0.000247635433148794,0.94451809379236,0.552,0.521,0.254,0.924,NA
Sc0000132:609675-329857,Sc0000132,609675,329857,1,1,1,1,19,0.0200222804545454,0.0016465083121803,0.000955929773224121,0.00249753465417998,1.36756805283565,0.0200222804545454,0.0016465083121803,0.000955929773224121,0.00249753465417998,0.0719772659387184,0.278175062548117,0.0228753939276068,0.0132809958916473,0.034698937527113,NA,0.0143766926271097,0.00118225014208226,0.000686390771218366,0.00179331660697765,0.981961349852612,0.552,0.849,0.657,0.828,NA
Sc0000971:53566-73911,Sc0000971,53566,73911,1,1,1,1,19,0.0181117146323455,0.0280361397173481,0.0138558237356927,0.00477521052860228,1.2104012589819,0.0181117146323455,0.0280361397173481,0.0138558237356927,0.00477521052860228,0.0637053294201001,0.284304544018746,0.440090962130748,0.21749865924594,0.0749577872380582,NA,0.0142032595680632,0.0219860227358502,0.0108657774839228,0.00374473405785451,0.949200206154309,0.552,0.487,0.216,0.765,NA
Sc0000310:350051-18713,Sc0000310,350051,18713,1,1,1,1,19,0.0177741378479167,0.000988336476999911,0.0664378234813054,0.0223796274978708,1.99800892162058,0.0177741378479167,0.000988336476999911,0.0664378234813054,0.0223796274978708,0.10515836429582,0.169022578155709,0.00939855315949599,0.631788293077759,0.212818330217793,NA,0.00844140957237536,0.000469387211298839,0.0315530848191665,0.0106286787805499,0.948907439616609,0.553,0.898,0.365,0.537,NA
Sc0000280:264316-14990,Sc0000280,264316,14990,1,1,1,1,19,0.0243074945625271,0.00444316902736772,0.000123718031303548,0.00738676036038894,1.49084350117477,0.0243074945625271,0.00444316902736772,0.000123718031303548,0.00738676036038894,0.0784654474302511,0.309785967691503,0.0566258037503362,0.00157671988569902,0.0941402948980202,NA,0.0159173732274733,0.00290953802496742,8.10147699163803e-05,0.00483710163117657,0.976254972346466,0.555,0.774,0.614,0.735,NA
Sc0000996:68366-170845,Sc0000996,68366,170845,1,1,1,1,19,0.0331669018619666,0.00011194782374048,0.0288328883202702,0.0217901957413768,1.85457637085446,0.0331669018619666,0.00011194782374048,0.0288328883202702,0.0217901957413768,0.0976092826765506,0.339792496702104,0.00114689731007903,0.29539084326451,0.223238970145732,NA,0.0171097617049572,5.7750361959029e-05,0.014873980406086,0.0112408767689834,0.956717630758014,0.555,0.974,0.522,0.64,NA
Sc0000991:36107-155094,Sc0000991,36107,155094,1,1,1,1,19,0.0115334239796545,0.00573220147059589,0.0853029014162355,0.00078438233164263,0.911148958788212,0.0115334239796545,0.00573220147059589,0.0853029014162355,0.00078438233164263,0.0479552083572743,0.240504094857195,0.119532406738597,1.77880368657174,0.0163565618524447,NA,0.0113685586430184,0.00565026211531142,0.0840835331191169,0.000773169923481295,0.898124476199072,0.559,0.726,0.43,0.894,NA
Sc0001190:8449-12269,Sc0001190,8449,12269,1,1,1,1,19,0.0068485666175277,0.00814436915363198,0.00021191690468848,0.000710886296494153,0.623669884810813,0.0068485666175277,0.00814436915363198,0.00021191690468848,0.000710886296494153,0.0328247307795165,0.208640450504514,0.248116860678543,0.00645601348909529,0.0216570335723139,NA,0.0107078182542915,0.0127338214787536,0.000331334690475044,0.00111147947993148,0.975115546096548,0.563,0.559,0.662,0.84,NA
Sc0000451:11426-5642,Sc0000451,11426,5642,1,1,1,1,19,0.0145690142626921,0.0101460082982845,0.000546732402435503,0.00996247639043054,0.951939806739501,0.0145690142626921,0.0101460082982845,0.000546732402435503,0.00996247639043054,0.0501020950915527,0.290786527710464,0.202506667231071,0.0109123660684538,0.198843508883728,NA,0.0147584532058434,0.0102779354866705,0.000553841490712616,0.0100920171379749,0.964317752678798,0.566,0.658,0.415,0.639,NA
xpSc0004931:10545-8181,xpSc0004931,10545,8181,1,1,1,1,19,0.0066504577024357,0.00319426396468123,0.00213161866321687,0.00191763802190361,0.524341077140813,0.0066504577024357,0.00319426396468123,0.00213161866321687,0.00191763802190361,0.0275968987968849,0.240985690145242,0.115747207256556,0.0772412392749536,0.0694874462532025,NA,0.0123560471109477,0.0059347007075842,0.00396038615742744,0.00356282631971445,0.974186039704326,0.566,0.666,0.774,0.745,NA
xfSc0000200:48641-17937,xfSc0000200,48641,17937,1,1,1,1,19,0.00501561607725881,8.51256960468652e-05,0.0229004821831261,0.00382274545615038,0.514865892371812,0.00501561607725881,8.51256960468652e-05,0.0229004821831261,0.00382274545615038,0.0270982048616743,0.185090344650561,0.00314137768466208,0.845092222899046,0.141070062598758,NA,0.00917451818273683,0.000155711129833312,0.0418893485757701,0.0069925303602173,0.941787891751442,0.568,0.942,0.648,0.642,NA
Sc0000167:14609-184770,Sc0000167,14609,184770,1,1,1,1,19,0.0155906029449189,0.0109804581316138,0.0817107931369259,0.000817892788196245,0.733206071967661,0.0155906029449189,0.0109804581316138,0.0817107931369259,0.000817892788196245,0.0385897932614559,0.404008459938838,0.284543067054502,2.11741982091778,0.0211945366655584,NA,0.0185094327900955,0.0130361893321003,0.0970084633119488,0.000971016428685078,0.87047489813717,0.572,0.63,0.498,0.886,NA
Sc0000599:1446-47287,Sc0000599,1446,47287,1,1,1,1,19,0.016697140236711,0.00885528209157896,0.0896390525057839,0.00610726218136948,1.14415582702592,0.016697140236711,0.00885528209157896,0.0896390525057839,0.00610726218136948,0.0602187277382065,0.277274875505504,0.147051962473804,1.48855772734819,0.101417987572239,NA,0.0131945790162445,0.00699770844659854,0.0708354571178848,0.00482614102071375,0.904146114398559,0.573,0.724,0.465,0.723,NA
Sc0000733:131022-3492,Sc0000733,131022,3492,1,1,1,1,19,0.0210749996266787,0.00558747144117598,0.0256728736062755,0.00392519796592587,1.81821613162961,0.0210749996266787,0.00558747144117598,0.0256728736062755,0.00392519796592587,0.0956955858752428,0.220229589838698,0.0583879746392933,0.268276466165795,0.041017544644568,NA,0.01124313784,0.00298081673561127,0.0136960219130377,0.00209402337185935,0.969986000139492,0.575,0.798,0.365,0.824,NA
Sc0000915:54427-499477,Sc0000915,54427,499477,1,1,1,1,19,0.0217937708418777,0.0146996384807868,0.0027663386695405,0.000153308394268963,1.81835596721091,0.0217937708418777,0.0146996384807868,0.0027663386695405,0.000153308394268963,0.0957029456426796,0.22772309353202,0.153596510348489,0.028905470473908,0.00160191928513215,NA,0.0117311520243115,0.0079125221133908,0.00148906491302334,8.25228498923381e-05,0.978784738099382,0.575,0.658,0.409,0.973,NA
Sc0000615:46550-1986,Sc0000615,46550,1986,1,1,1,1,19,0.00770210632400947,0.0227361090501267,0.00760149169618749,0.0075844735883305,0.42150272324333,0.00770210632400947,0.0227361090501267,0.00760149169618749,0.0075844735883305,0.0221843538549121,0.347186416804475,1.02487136649655,0.342651029906123,0.341883907817813,NA,0.0164882524634582,0.0486722320213382,0.0162728621123961,0.0162364306679324,0.902330222734875,0.576,0.331,0.912,0.602,NA
xfSc0000485:13953-23265,xfSc0000485,13953,23265,1,1,1,1,19,0.012313910570822,0.00424444019169785,0.00705055785646144,0.0142252974307722,0.72147340111979,0.012313910570822,0.00424444019169785,0.00705055785646144,0.0142252974307722,0.0379722842694626,0.324286800431568,0.111777320573554,0.185676421424336,0.374623168040807,NA,0.0162172885594079,0.00558988235021083,0.00928550931123115,0.0187345646170984,0.950172755162052,0.577,0.74,0.719,0.561,NA
Sc0000117:580200-2285,Sc0000117,580200,2285,1,1,1,1,19,0.0114490715645835,0.00396567550787603,0.1227241615306,0.00107929856561578,0.715985602841455,0.0114490715645835,0.00396567550787603,0.1227241615306,0.00107929856561578,0.0376834527811292,0.303822254056212,0.105236522006336,3.25671222972584,0.0286411803049073,NA,0.0133875357319185,0.00463711160013314,0.143502823647554,0.00126203666656139,0.837210492353833,0.583,0.746,0.886,0.885,NA
xpSc0004803:17571-28876,xpSc0004803,17571,28876,1,1,1,1,19,0.00861456505757717,0.00379207578485161,0.000112337393914145,0.0030450240847337,0.791188197628902,0.00861456505757717,0.00379207578485161,0.000112337393914145,0.0030450240847337,0.0416414840857317,0.206874592649999,0.0910648567914742,0.00269772791197509,0.0731247733261521,NA,0.0106780806524126,0.00470042199461834,0.000139246467404874,0.00377442303215597,0.980707827853408,0.583,0.734,0.509,0.765,NA
Sc0000788:46125-19330,Sc0000788,46125,19330,1,1,1,1,19,0.0174170365936913,0.0078912028381046,0.0164330363577606,0.00713495383696158,1.49179793262726,0.0174170365936913,0.0078912028381046,0.0164330363577606,0.00713495383696158,0.0785156806645926,0.221828766512187,0.100504800713817,0.209296235078953,0.090872979468153,NA,0.0113048151389862,0.00512191547793658,0.0106661335409958,0.00463105957883022,0.968276076263251,0.587,0.757,0.324,0.738,NA
Sc0000089:95381-596875,Sc0000089,95381,596875,1,1,1,1,19,0.00986222087622908,0.0215221656982029,0.0240310062813014,0.0116608590464931,0.858750903350672,0.00986222087622908,0.0215221656982029,0.0240310062813014,0.0116608590464931,0.0451974159658249,0.218203201786717,0.476181331129118,0.531689827123568,0.257998356704955,NA,0.0106523348556731,0.0232464187036337,0.025956255597987,0.0125950713157769,0.927549919526929,0.589,0.48,0.218,0.6,NA
xfSc0000485:6436-2014,xfSc0000485,6436,2014,1,1,1,1,19,0.0157815451852548,0.00729041020754929,0.0782329960031988,0.00397849001713989,1.00100897296624,0.0157815451852548,0.00729041020754929,0.0782329960031988,0.00397849001713989,0.052684682787697,0.299547123570043,0.138378174106645,1.48492867117476,0.0755151176134432,NA,0.0142652566176258,0.00658994865443338,0.0707163811179944,0.00359623727454713,0.904832176335399,0.592,0.735,0.481,0.814,NA
xfSc0000585:10915-20822,xfSc0000585,10915,20822,1,1,1,1,19,0.0153618149484833,0.0241009132387639,0.116472842981149,0.00621696503051519,1.14599004780844,0.0153618149484833,0.0241009132387639,0.116472842981149,0.00621696503051519,0.0603152656741287,0.254691988450819,0.399582310869297,1.93106739528312,0.103074486384661,NA,0.0117432267218333,0.0184237662877187,0.0890368102109686,0.0047525133013178,0.876043683478162,0.592,0.534,0.286,0.727,NA
Sc0000766:75968-27199,Sc0000766,75968,27199,1,1,1,1,19,0.00287436258631559,0.0146691689117181,0.0545810875555595,0.0186300393413168,0.19415821226179,0.00287436258631559,0.0146691689117181,0.0545810875555595,0.0186300393413168,0.0102188532769363,0.281280346083738,1.43550049248931,5.34121452538588,1.82310469055899,NA,0.0100885670053811,0.0514865084118765,0.191571154471732,0.0653885494831318,0.681465220627878,0.593,0.168,0.591,0.138,NA
Sc0000089:90997-593618,Sc0000089,90997,593618,1,1,1,1,19,0.014394505798306,0.0541689933641877,0.00556580270196708,0.00561493427426087,1.14967902962785,0.014394505798306,0.0541689933641877,0.00556580270196708,0.00561493427426087,0.0605094226119923,0.237888665548978,0.895215836243198,0.091982413014531,0.0927943786584414,NA,0.0117083401617023,0.0440604915105556,0.00452716558808301,0.00456712869408716,0.935136874045572,0.596,0.318,0.918,0.747,NA
xfSc0001416:2554-95100,xfSc0001416,2554,95100,1,1,1,1,19,0.00492414675662771,0.00109661652078191,0.112551500861928,0.0101351160137833,0.39722016624423,0.00492414675662771,0.00109661652078191,0.112551500861928,0.0101351160137833,0.02090632453917,0.235533833190136,0.0524538169646843,5.38361014395675,0.484787079373719,NA,0.00936278540715074,0.00208510949520296,0.214005715488598,0.0192709358602906,0.755275453748758,0.599,0.814,0.77,0.498,NA
Sc0001230:39694-316178,Sc0001230,39694,316178,1,1,1,1,19,0.0168425072155574,0.000570027976959847,0.0235421236058946,0.00044444238147924,2.03257155418091,0.0168425072155574,0.000570027976959847,0.0235421236058946,0.00044444238147924,0.106977450220048,0.157439789235143,0.00532848722592775,0.220066224774188,0.00415454266824496,NA,0.00812089947947087,0.000274848622128012,0.0113512327404647,0.000214295404966529,0.98003872375297,0.6,0.926,0.465,0.947,NA
xfSc0000314:3483-33392,xfSc0000314,3483,33392,1,1,1,1,19,0.0163087837654502,2.88003545816096e-06,0.178949691177661,0.00107478090177116,1.60842673883554,0.0163087837654502,2.88003545816096e-06,0.178949691177661,0.00107478090177116,0.0846540388860812,0.192652163795715,3.40212409952066e-05,2.11389431068343,0.0126961562131428,NA,0.0090365244065748,1.59579715347056e-06,0.0991541291571792,0.000595524717860984,0.891212225921232,0.6,0.995,0.614,0.906,NA
xfSc0001898:11833-55771,xfSc0001898,11833,55771,1,1,1,1,19,0.0149350259979538,0.0290837616858846,0.0817205794547581,1.64966136937117e-05,1.11865826414388,0.0149350259979538,0.0290837616858846,0.0817205794547581,1.64966136937117e-05,0.0588767507444149,0.253665934500819,0.493977016702871,1.38799404555304,0.000280188928314401,NA,0.0120016525553299,0.0233714492899997,0.0656699225947525,1.32565303815709e-05,0.898943719029536,0.6,0.455,0.289,0.983,NA
xpSc0004909:29450-11971,xpSc0004909,29450,11971,1,1,1,1,19,0.0162446498474071,0.000441557469513052,0.00899289958907335,0.0221311171493024,1.80832365262171,0.0162446498474071,0.000441557469513052,0.00899289958907335,0.0221311171493024,0.0951749290853534,0.170682027331366,0.00463943050713556,0.0944881144172798,0.232530954968773,NA,0.00875187401702377,0.000237890959839363,0.00484496280256094,0.011923233247013,0.974242038973563,0.6,0.94,0.367,0.558,NA
Sc0000849:39789-859842,Sc0000849,39789,859842,1,1,1,1,19,0.0217404937764168,0.0166764913956053,0.0236734006962114,0.000401852949616643,1.52704239834879,0.0217404937764168,0.0166764913956053,0.0236734006962114,0.000401852949616643,0.0803706525446733,0.270502889899177,0.207494786561996,0.294552799394688,0.00499999610421574,NA,0.013677269603366,0.0104914300108183,0.0148932902389654,0.000252811697348696,0.960685198449502,0.603,0.629,0.42,0.936,NA
xfSc0000532:24764-10739,xfSc0000532,24764,10739,1,1,1,1,19,0.0133090650450153,0.00559635403378378,0.0655203829602942,0.00143653740131024,1.29485326101348,0.0133090650450153,0.00559635403378378,0.0655203829602942,0.00143653740131024,0.0681501716322886,0.195290264517979,0.0821179741700357,0.961411855480222,0.0210789990238209,NA,0.00963925158855318,0.00405322720475098,0.0474539310910628,0.00104042961551097,0.937813160500122,0.603,0.78,0.408,0.859,NA
Sc0000045:892784-156302,Sc0000045,892784,156302,1,1,1,1,19,0.0161306124176637,0.00187962287457375,0.00613865281677369,0.0038779467634152,1.7084050468311,0.0161306124176637,0.00187962287457375,0.00613865281677369,0.0038779467634152,0.0899160550963735,0.179396353636452,0.0209041963925034,0.0682709312613213,0.0431285242580844,NA,0.00928951638565793,0.0010824627757524,0.00353521084325599,0.00223328470542176,0.983859525289912,0.604,0.856,0.344,0.785,NA
Sc0000185:128645-46040,Sc0000185,128645,46040,1,1,1,1,19,0.0286247243697516,0.0019727725093374,0.0827345985477899,0.0438719268031555,1.90380196784487,0.0286247243697516,0.0019727725093374,0.0827345985477899,0.0438719268031555,0.100200103570783,0.285675596627809,0.0196883280459267,0.825693742814797,0.437843128297405,NA,0.0138887147866617,0.000957189119700571,0.0401428229448197,0.021286656620324,0.923724616528494,0.607,0.893,0.694,0.516,NA
Sc0001562:22987-198570,Sc0001562,22987,198570,1,1,1,1,19,0.0131115908908235,0.0051607411248406,0.0318940253384681,0.0036318323219565,1.05598032884481,0.0131115908908235,0.0051607411248406,0.0318940253384681,0.0036318323219565,0.0555779120444637,0.23591370039835,0.0928559734434046,0.573861524573864,0.0653466851912492,NA,0.0118146014470513,0.00465024420523005,0.0287390905538306,0.00327257399683405,0.951523489797054,0.607,0.759,0.4,0.808,NA
Sc0000036:639909-32213,Sc0000036,639909,32213,1,1,1,1,19,0.0104780058529887,0.0453667544785358,0.778262894067311,0.00519403213255532,0.709300713631286,0.0104780058529887,0.0453667544785358,0.778262894067311,0.00519403213255532,0.0373316165069098,0.280673778245026,1.21523680792496,20.8472862117626,0.139132258888225,NA,0.00676610461916374,0.0292952887544086,0.502558238309302,0.00335401270978897,0.458026355607337,0.612,0.347,0.331,0.711,NA
xpSc0004974:19704-3492,xpSc0004974,19704,3492,1,1,1,1,19,0.0142854634228129,0.0149285070378446,2.07273960984682e-05,0.0236737450237746,1.43755175211224,0.0142854634228129,0.0149285070378446,2.07273960984682e-05,0.0236737450237746,0.0756606185322234,0.188809762594377,0.197308815701614,0.000273952242270402,0.312893886978892,NA,0.00958459908611119,0.0100160387295127,1.39067089266135e-05,0.0158835137652833,0.964501941710166,0.612,0.635,0.83,0.531,NA
xfSc0000042:135955-2118,xfSc0000042,135955,2118,1,1,1,1,19,0.0103377309252936,0.0270868271677011,0.0172413941318118,0.00205447042182898,0.936393694489463,0.0103377309252936,0.0270868271677011,0.0172413941318118,0.00205447042182898,0.0492838786573402,0.209758874644782,0.54960826756412,0.349838417785405,0.0416864597064947,NA,0.0104094088956314,0.027274637124093,0.0173609395278076,0.00206871535343147,0.942886299099037,0.614,0.462,0.246,0.819,NA
Sc0000013:14325-898443,Sc0000013,14325,898443,1,1,1,1,19,0.01399974762961,0.00874400620517077,0.0060226391299133,0.00262646062628829,1.50263166929141,0.01399974762961,0.00874400620517077,0.0060226391299133,0.00262646062628829,0.0790858773311269,0.177019565339006,0.110563434335567,0.0761531556980387,0.0332102356946929,NA,0.00912615634286266,0.00570004330096431,0.00392603836514745,0.00171213731404583,0.97953562467698,0.615,0.731,0.301,0.839,NA
Sc0000984:17841-53215,Sc0000984,17841,53215,1,1,1,1,19,0.0178336188727493,0.0113001467322892,0.00392331705480496,0.000817469526048081,1.371566780056,0.0178336188727493,0.0113001467322892,0.00392331705480496,0.000817469526048081,0.072187725266105,0.247045031645053,0.156538340703126,0.0543488112465446,0.0113242178366841,NA,0.0126889813638126,0.00804028348466441,0.00279151962077755,0.000581646140108955,0.975897569390637,0.615,0.678,0.282,0.928,NA
Sc0000462:241906-10739,Sc0000462,241906,10739,1,1,1,1,19,0.00775305371719462,0.00614655542608635,0.220160770672223,0.000192690687410929,0.737285574845728,0.00775305371719462,0.00614655542608635,0.220160770672223,0.000192690687410929,0.0388045039392488,0.199797779384903,0.158397989978411,5.67358807155223,0.00496567840971759,NA,0.00798018046354954,0.00632661958998102,0.226610409916548,0.000198335586889373,0.758884454443032,0.623,0.692,0.559,0.937,NA
xfSc0000069:27555-72723,xfSc0000069,27555,72723,1,1,1,1,19,0.0093875848498343,0.00182723683526826,0.0878349637269379,0.0097249284283016,0.808950321259771,0.0093875848498343,0.00182723683526826,0.0878349637269379,0.0097249284283016,0.0425763326978827,0.220488338355669,0.0429167267231339,2.0629997503591,0.228411603632203,NA,0.0102291911964788,0.00199105044036304,0.0957094558473673,0.0105967779632826,0.881473524552508,0.624,0.811,0.763,0.656,NA
Sc0000175:231030-1540,Sc0000175,231030,1540,1,1,1,1,19,0.0219546745882685,0.027748056142478,0.0069785186491897,1.18456562836489e-07,1.86922757614512,0.0219546745882685,0.027748056142478,0.0069785186491897,1.18456562836489e-07,0.0983803987444801,0.223161065298084,0.282048624488167,0.0709340350135677,1.20406670788306e-06,NA,0.0113996430915781,0.0144077715767349,0.00362349355663842,6.15068345814895e-08,0.970569030268214,0.625,0.584,0.256,0.998,NA
Sc0000016:851775-435552,Sc0000016,851775,435552,1,1,1,1,19,0.0123901148372502,0.00922446493016653,0.223972529473354,2.90480741492183e-05,1.19574764610827,0.0123901148372502,0.00922446493016653,0.223972529473354,2.90480741492183e-05,0.0629340866372773,0.19687446818226,0.146573429806522,3.55884293299158,0.000461563449973268,NA,0.00859610516638764,0.00639981724826081,0.155389311804159,2.01531869193816e-05,0.829594612594273,0.626,0.7,0.544,0.986,NA
Sc0000994:26770-161760,Sc0000994,26770,161760,1,1,1,1,19,0.0126257406791777,0.0745726057135769,0.00236358011461134,0.00263870938264939,1.53659656859569,0.0126257406791777,0.0745726057135769,0.00236358011461134,0.00263870938264939,0.0808735036102994,0.156117147341812,0.922089465456025,0.0292256426282777,0.0326276130605691,NA,0.00775157315128394,0.0457838492773711,0.0014511199479604,0.00162003555469176,0.943393422068693,0.626,0.27,0.926,0.867,NA
Sc0000228:63818-68527,Sc0000228,63818,68527,1,1,1,1,19,0.00472798428753448,0.0186895876744282,0.00789580201331962,0.00275972056227985,0.513717612531383,0.00472798428753448,0.0186895876744282,0.00789580201331962,0.00275972056227985,0.0270377690805991,0.174865917133934,0.691240006478155,0.292028605976417,0.102069092832814,NA,0.008631004919438,0.0341181174365485,0.0144139028125679,0.00503791051338977,0.937799064318056,0.628,0.355,0.132,0.715,NA
Sc0000323:3677-10262,Sc0000323,3677,10262,1,1,1,1,19,0.0104560383046298,6.05058081994785e-05,0.0188890686327478,0.0257996675404787,1.15893372128181,0.0104560383046298,6.05058081994785e-05,0.0188890686327478,0.0257996675404787,0.0609965116464112,0.171420266871032,0.0009919552211481,0.309674571920527,0.422969557505781,NA,0.00861189558290071,4.98343337306064e-05,0.0155575832819435,0.0212493524276566,0.954531334373769,0.631,0.969,0.466,0.43,NA
Sc0001398:22066-192959,Sc0001398,22066,192959,1,1,1,1,19,0.0171740795861435,0.00542196111811786,0.0403389713220463,0.00702449326249198,1.54040381824913,0.0171740795861435,0.00542196111811786,0.0403389713220463,0.00702449326249198,0.0810738851710069,0.211832448265168,0.0668767890755633,0.497558137703164,0.086643106441432,NA,0.0106647235037696,0.00336691791154678,0.0250496088258037,0.00436205492252477,0.956556694836355,0.632,0.767,0.401,0.737,NA
Sc0000218:8175-5195,Sc0000218,8175,5195,1,1,1,1,19,0.0141479682865737,0.000136999877838937,0.0519219123428565,0.000566287619295502,1.71275027988949,0.0141479682865737,0.000136999877838937,0.0519219123428565,0.000566287619295502,0.0901447515731312,0.156947221437467,0.00151977653105843,0.575983753205356,0.0062819810295455,NA,0.007950425324458,7.69868348695685e-05,0.0291774252262553,0.000318224308832143,0.962476938305585,0.633,0.968,0.486,0.936,NA
Sc0001021:23492-451211,Sc0001021,23492,451211,1,1,1,1,19,0.00920335935501659,0.00244467326872317,0.0139929301064703,0.00838126840023004,0.836250465364147,0.00920335935501659,0.00244467326872317,0.0139929301064703,0.00838126840023004,0.0440131823875867,0.20910461038628,0.0555441151061292,0.317925888276982,0.190426321060434,NA,0.010575259217125,0.0028090887816775,0.0160787879050246,0.00963062317591871,0.960906240920254,0.633,0.791,0.428,0.654,NA
Sc0001550:2212-194923,Sc0001550,2212,194923,1,1,1,1,19,0.0145660963182498,0.0393227172628682,0.0955021082250761,0.0379808697225786,0.873545861921249,0.0145660963182498,0.0393227172628682,0.0955021082250761,0.0379808697225786,0.0459760979958552,0.316818889666604,0.855286093796241,2.07721212517177,0.826100329914962,NA,0.013729714338226,0.037064815666884,0.090018398614172,0.0358000167110688,0.823387054669649,0.633,0.388,0.198,0.392,NA
xfSc0000170:55702-64861,xfSc0000170,55702,64861,1,1,1,1,19,0.00964581697051355,0.023751698386966,0.00935451118191745,4.57841229825617e-06,1.14416807501425,0.00964581697051355,0.023751698386966,0.00935451118191745,4.57841229825617e-06,0.0602193723691712,0.160177972486669,0.394419560558646,0.155340562577939,7.60288943263722e-05,NA,0.00812673047694172,0.0200111252111191,0.00788130143370667,3.85737391389277e-06,0.963976985504319,0.633,0.509,0.225,0.993,NA
Sc0000278:362383-60314,Sc0000278,362383,60314,1,1,1,1,19,0.00652569260014021,0.0178686811674713,0.000870585281869295,0.000174558353222852,0.591099986311125,0.00652569260014021,0.0178686811674713,0.000870585281869295,0.000174558353222852,0.0311105255953224,0.209758352688242,0.574361275662855,0.0279836250018287,0.00561090980890075,NA,0.0105843868249019,0.0289822161594452,0.00141205109587493,0.000283125983284722,0.958738219936493,0.635,0.479,0.238,0.941,NA
Sc0000924:67086-664317,Sc0000924,67086,664317,1,1,1,1,19,0.00609822508663642,0.019753149624365,0.0133512039630613,0.00029135353607989,0.651342439488723,0.00609822508663642,0.019753149624365,0.0133512039630613,0.00029135353607989,0.0342811810257223,0.177888418781743,0.576209717207338,0.389461610235759,0.00849893519891506,NA,0.0088273075021224,0.0285930944483846,0.0193261451047067,0.000421740296277988,0.942831712648508,0.635,0.378,0.184,0.915,NA
Sc0000800:110684-5083,Sc0000800,110684,5083,1,1,1,1,19,0.0171341940864385,0.0172310662832598,0.0338936096930342,0.0043084379223076,1.49662628897384,0.0171341940864385,0.0172310662832598,0.0338936096930342,0.0043084379223076,0.0787698046828335,0.217522363492321,0.218752177343091,0.430286831730848,0.0546965672906709,NA,0.0109191078268767,0.0109808415715269,0.021599380572748,0.00274563822504593,0.953755031803802,0.639,0.642,0.802,0.811,NA
Sc0000095:328483-1497,Sc0000095,328483,1497,1,1,1,1,19,0.0099689099797606,0.00927300124718253,0.292690055603722,0.0393257425431512,1.35593317427492,0.0099689099797606,0.00927300124718253,0.292690055603722,0.0393257425431512,0.0713649039092062,0.139689251070015,0.129937836937048,4.10131646749074,0.551051572817688,NA,0.0058393645814546,0.00543173076660507,0.171445418556924,0.0230353517698626,0.794248134325154,0.641,0.691,0.392,0.397,NA
Sc0000314:2072-5570,Sc0000314,2072,5570,1,1,1,1,19,0.0187598227228529,0.0160555145145398,0.105687189082579,0.00807595382331669,2.11946443664663,0.0187598227228529,0.0160555145145398,0.105687189082579,0.00807595382331669,0.111550759823507,0.168172971233314,0.143930122393989,0.947435851174792,0.072397120701771,NA,0.00827137025669899,0.00707901706607211,0.0465984079490717,0.00356075882141905,0.934490445906738,0.643,0.667,0.388,0.759,NA
Sc0001159:32208-35971,Sc0001159,32208,35971,1,1,1,1,19,0.00537654460957914,0.0607590988179107,0.305066051100558,0.0692673369620267,0.441491361114051,0.00537654460957914,0.0607590988179107,0.305066051100558,0.0692673369620267,0.0232363874270553,0.231384703257226,2.61482551918401,13.1288072235082,2.98098562779923,NA,0.00609612932129986,0.068890960781708,0.345895409429672,0.0785379224995627,0.500579577967758,0.644,0.148,0.056,0.106,NA
Sc0001407:17147-43558,Sc0001407,17147,43558,1,1,1,1,19,0.0138433527384524,4.30335152836088e-06,5.80889113255441e-06,2.99993261970253e-05,1.90163282841936,0.0138433527384524,4.30335152836088e-06,5.80889113255441e-06,2.99993261970253e-05,0.100085938337861,0.138314662062929,4.29965647505248e-05,5.8039033544805e-05,0.000299735674113942,NA,0.00722695640387735,2.24657526782777e-06,3.03254592749282e-06,1.56612221524476e-05,0.992752103252775,0.644,0.998,0.895,0.985,NA
Sc0000209:334928-130169,Sc0000209,334928,130169,1,1,1,1,19,0.00932161981004464,0.00535052934868625,0.169904252362585,0.00189597625856133,0.824623311990935,0.00932161981004464,0.00535052934868625,0.169904252362585,0.00189597625856133,0.0434012269468913,0.214777794679657,0.123280601150597,3.91473385235149,0.0436848539070423,NA,0.00921932503950996,0.00529181303294753,0.168039735587339,0.00187516995447889,0.815573956385725,0.645,0.745,0.915,0.838,NA
