"","GO.Slim.Term","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","GO.Term"
"419","cellular sodium ion homeostasis",1,0.958624276956786,0,1,NA
"420","cellular water homeostasis",1,0.958624566176809,0,1,NA
"421","cellularization",1,0.958624824912065,0,1,NA
"422","CenH3-containing nucleosome assembly at centromere",1,0.958599580158754,0,1,NA
"423","central nervous system development",1,0.844279535416734,0,4,NA
"424","central nervous system neuron development",1,0.958624553844628,0,1,NA
"425","centriolar satellite",1,0.958623840736976,0,1,NA
"426","centriole",1,0.809188717324895,0,5,NA
"427","centripetally migrating follicle cell migration",1,0.958624664516892,0,1,NA
"428","centromere complex assembly",1,0.958599580158754,0,1,NA
"429","centromeric heterochromatin",1,0.958624576550116,0,1,NA
"430","centromeric heterochromatin formation",1,0.958624576550116,0,1,NA
"431","centrosome",1,0.626757316302844,0,11,NA
"432","centrosome duplication",1,0.958624693566945,0,1,NA
"433","ceramide biosynthetic process",1,0.958611876776367,0,1,NA
"434","cerebellar Purkinje cell differentiation",1,0.880828773101311,0,3,NA
"435","cerebellum morphogenesis",1,0.958617135865939,0,1,NA
"436","cerebral cortex development",1,0.95862433231145,0,1,NA
"437","cerebral cortex regionalization",1,0.958599263871795,0,1,NA
"438","chaperone-mediated protein complex assembly",1,0.958616627072246,0,1,NA
"439","chaperone binding",1,0.844269839671486,0,4,NA
"440","chaperone mediated protein folding independent of cofactor",1,0.958616627072246,0,1,NA
"441","chaperonin-containing T-complex",1,0.918911814192523,0,2,NA
"442","chitin binding",1,0.958621880061956,0,1,NA
"443","chitin metabolic process",1,0.958621880061956,0,1,NA
"444","chloride transmembrane transporter activity",1,0.958619450218297,0,1,NA
"445","chloride transport",1,0.958619450218297,0,1,NA
"446","cholesterol binding",1,0.918922533355244,0,2,NA
"447","cholesterol metabolic process",1,0.844251234220255,0,4,NA
"448","cholesterol transport",1,0.918922813110443,0,2,NA
"449","cholesterol transporter activity",1,0.958624157860009,0,1,NA
"450","chondroitin sulfate biosynthetic process",1,0.958617571166091,0,1,NA
"451","chordate embryonic development",1,0.958624327382477,0,1,NA
"452","chromaffin granule membrane",1,0.958624566176809,0,1,NA
"453","chromatin",1,0.809196834118722,0,5,NA
"454","chromatin DNA binding",1,0.880819052227873,0,3,NA
"455","chromatin silencing",1,0.880795867378989,0,3,NA
"456","chromatin silencing at telomere",1,0.958624876418919,0,1,NA
"457","chromatoid body",1,0.88082880514957,0,3,NA
"458","chromosome",1,0.575375304356917,0,13,NA
"459","chromosome organization",1,0.958612199829336,0,1,NA
"460","chromosome passenger complex",1,0.958608841447985,0,1,NA
"461","chromosome segregation",1,0.880806092287453,0,3,NA
"462","chromosome separation",1,0.95862085371467,0,1,NA
"463","chromosome, centromeric region",1,0.918922865150927,0,2,NA
"464","chromosome, telomeric region",1,0.918923144267551,0,2,NA
"465","ciliary or flagellar motility",1,0.880830699895298,0,3,NA
"466","cilium",1,0.44479825440383,0,19,NA
"467","cilium morphogenesis",1,0.654117889601092,0,10,NA
"468","cilium motion involved in determination of left/right asymmetry",1,0.958621880061956,0,1,NA
"469","cilium movement involved in ciliary motility",1,0.918916205903507,0,2,NA
"470","circadian regulation of gene expression",1,0.844245900659564,0,4,NA
"471","circadian rhythm",1,0.844263551487006,0,4,NA
"472","cis-Golgi network",1,0.958621481218593,0,1,NA
"473","cis assembly of pre-catalytic spliceosome",1,0.958623097552936,0,1,NA
"474","citrulline metabolic process",1,0.958625688111516,0,1,NA
"475","clathrin-coated vesicle",1,0.880829689520946,0,3,NA
"476","clathrin adaptor complex",1,0.958624416461049,0,1,NA
"477","clathrin binding",1,0.918922774556786,0,2,NA
"478","clathrin heavy chain binding",1,0.958624507024447,0,1,NA
"479","cleavage furrow",1,0.880807054316516,0,3,NA
"480","CMP salvage",1,0.958619188438257,0,1,NA
"481","co-SMAD binding",1,0.958626074773258,0,1,NA
"482","coated pit",1,0.958624507024447,0,1,NA
"483","cobalt ion binding",1,0.958612199829336,0,1,NA
"484","coenzyme A biosynthetic process",1,0.918906148201242,0,2,NA
"485","coenzyme binding",1,0.958624554190532,0,1,NA
"486","coenzyme biosynthetic process",1,0.918906148201242,0,2,NA
"487","cohesin complex",1,0.9586245645977,0,1,NA
"488","collagen",1,0.844280845527961,0,4,NA
"489","collagen binding",1,0.958623692370183,0,1,NA
"490","collagen fibril organization",1,0.958624553844628,0,1,NA
"491","collagen metabolic process",1,0.958623633785444,0,1,NA
"492","collagen type IV",1,0.958625016921443,0,1,NA
"493","collateral sprouting of injured axon",1,0.958622082667797,0,1,NA
"494","complement activation, lectin pathway",1,0.958618728040741,0,1,NA
"495","compound eye development",1,0.880817357896294,0,3,NA
"496","compound eye photoreceptor fate commitment",1,0.958623257887135,0,1,NA
"497","condensed chromosome",1,0.918898130877797,0,2,NA
"498","condensed chromosome kinetochore",1,0.84423439958755,0,4,NA
"499","condensed nuclear chromosome",1,0.91889943913642,0,2,NA
"500","condensed nuclear chromosome, centromeric region",1,0.958608841447985,0,1,NA
"501","contractile ring",1,0.918909090144909,0,2,NA
"502","convergent extension involved in gastrulation",1,0.880823388753065,0,3,NA
"503","COPII vesicle coat",1,0.958619866211722,0,1,NA
"504","copper-dependent protein binding",1,0.958624553844628,0,1,NA
"505","copper-exporting ATPase activity",1,0.958624553844628,0,1,NA
"506","copper ion binding",1,0.918913709727997,0,2,NA
"507","copper ion export",1,0.958624553844628,0,1,NA
"508","copper ion import",1,0.958624553844628,0,1,NA
"509","copper ion transmembrane transporter activity",1,0.958624553844628,0,1,NA
"510","copper ion transport",1,0.958624553844628,0,1,NA
"511","cortical actin cytoskeleton",1,0.958623661513389,0,1,NA
"512","cortical actin cytoskeleton organization",1,0.958624693566945,0,1,NA
"513","cortical endoplasmic reticulum",1,0.918920518665168,0,2,NA
"514","cortical microtubule",1,0.95862461773406,0,1,NA
"515","cortical microtubule organization",1,0.95862461773406,0,1,NA
"516","courtship behavior",1,0.958624824912065,0,1,NA
"517","creatine transport",1,0.958615492471362,0,1,NA
"518","creatine transporter activity",1,0.958615492471362,0,1,NA
"519","Cul3-RING ubiquitin ligase complex",1,0.74320630515937,0,7,NA
"520","CUL4 RING ubiquitin ligase complex",1,0.918920341292095,0,2,NA
"521","Cul4A-RING ubiquitin ligase complex",1,0.958624535834591,0,1,NA
"522","Cul4B-RING ubiquitin ligase complex",1,0.958624535834591,0,1,NA
"523","cullin-RING ubiquitin ligase complex",1,0.958624535834591,0,1,NA
"524","cyclin-dependent protein kinase activity",1,0.880814986527,0,3,NA
"525","cyclin binding",1,0.918909598070953,0,2,NA
"526","cysteine-type endopeptidase activity",1,0.809189877870664,0,5,NA
"527","cysteine-type peptidase activity",1,0.80919268880717,0,5,NA
"528","cysteine biosynthetic process",1,0.95862019252468,0,1,NA
"529","cytidylyltransferase activity",1,0.958623655823718,0,1,NA
"530","cytochrome-c oxidase activity",1,0.918878768100573,0,2,NA
"531","cytokine-mediated signaling pathway",1,0.918889865049081,0,2,NA
"532","cytokinesis after mitosis",1,0.958619386261281,0,1,NA
"533","cytoplasmic dynein complex",1,0.958625815311242,0,1,NA
"534","cytoplasmic exosome (RNase complex)",1,0.95860845610928,0,1,NA
"535","cytoplasmic microtubule organization",1,0.958625815311242,0,1,NA
"536","cytoplasmic mRNA processing body",1,0.743241010404796,0,7,NA
"537","cytoplasmic mRNA processing body assembly",1,0.958625815311242,0,1,NA
"538","cytoplasmic vesicle",1,0.600556009592618,0,12,NA
"539","cytoplasmic vesicle membrane",1,0.775549555664879,0,6,NA
"540","cytoskeletal protein binding",1,0.958624879652079,0,1,NA
"541","cytoskeleton",1,0.484746553994463,0,17,"cellular bud neck contractile ring"
"542","cytoskeleton organization",1,0.880822258334029,0,3,NA
"543","cytosolic large ribosomal subunit",1,0.958596729309606,0,1,NA
"544","cytosolic proteasome complex",1,0.958623817737173,0,1,NA
"545","cytosolic small ribosomal subunit",1,0.844212589689387,0,4,NA
"546","D-alanine-D-alanine ligase activity",1,0.918922840785633,0,2,NA
"547","D-arabinono-1,4-lactone oxidase activity",1,0.958624447349911,0,1,NA
"548","D-glucose transmembrane transporter activity",1,0.958624842996839,0,1,NA
"549","D-ribitol-5-phosphate cytidylyltransferase activity",1,0.958623655823718,0,1,NA
"550","damaged DNA binding",1,0.918915698150301,0,2,NA
"551","dATP catabolic process",1,0.918910231357857,0,2,NA
"552","defasciculation of motor neuron axon",1,0.9586203443823,0,1,NA
"553","defense response to bacterium",1,0.918920101173858,0,2,NA
"554","defense response to virus",1,0.844243166227858,0,4,NA
"555","definitive hemopoiesis",1,0.918907666937414,0,2,NA
"556","dehydroascorbic acid transporter activity",1,0.958624842996839,0,1,NA
"557","dendrite",1,0.626774346123881,0,11,NA
"558","dendrite cytoplasm",1,0.880776282062215,0,3,NA
"559","dendrite development",1,0.958624386429236,0,1,NA
"560","dendrite morphogenesis",1,0.880828571216491,0,3,NA
"561","dendrite regeneration",1,0.958624265350623,0,1,NA
"562","dendritic spine",1,0.844252697883554,0,4,NA
"563","deoxyribonuclease inhibitor activity",1,0.958623789562907,0,1,NA
"564","dephosphorylation",1,0.918905912152609,0,2,NA
"565","detection of calcium ion",1,0.958622058150445,0,1,NA
"566","determination of adult life span",1,0.844259318055293,0,4,NA
"567","determination of left/right symmetry",1,0.844260460131125,0,4,NA
"568","detoxification of copper ion",1,0.958624553844628,0,1,NA
"569","developmental cell growth",1,0.958624578302868,0,1,NA
"570","dGTP binding",1,0.958624517943725,0,1,NA
"571","dGTP catabolic process",1,0.918910231357857,0,2,NA
"572","dGTPase activity",1,0.958624517943725,0,1,NA
"573","diacylglycerol binding",1,0.958620394269037,0,1,NA
"574","diacylglycerol cholinephosphotransferase activity",1,0.958609400875983,0,1,NA
"575","diacylglycerol kinase activity",1,0.958624573303648,0,1,NA
"576","diaphragm contraction",1,0.958624389085171,0,1,NA
"577","diazepam binding",1,0.958625688111516,0,1,NA
"578","dicarboxylic acid transmembrane transporter activity",1,0.958608279160858,0,1,NA
"579","dicarboxylic acid transport",1,0.958608279160858,0,1,NA
"580","dihydrolipoyl dehydrogenase activity",1,0.958620649567705,0,1,NA
"581","dihydroorotase activity",1,0.958624569013912,0,1,NA
"582","dihydropyrimidine dehydrogenase (NADP+) activity",1,0.958624716625163,0,1,NA
"583","dihydrouracil dehydrogenase (NAD+) activity",1,0.958624716625163,0,1,NA
"584","dihydroxy-acid dehydratase activity",1,0.958624562095176,0,1,NA
"585","dioxygenase activity",1,0.958624547075146,0,1,NA
"586","dipeptidase activity",1,0.958599357533621,0,1,NA
"587","diphthine-ammonia ligase activity",1,0.95862146712649,0,1,NA
"588","DNA-dependent ATPase activity",1,0.958624762912752,0,1,NA
"589","DNA-dependent DNA replication",1,0.95859920570908,0,1,NA
"590","DNA-dependent protein kinase activity",1,0.91892534648489,0,2,NA
"591","DNA-directed DNA polymerase activity",1,0.809145509586828,0,5,NA
"592","DNA-directed RNA polymerase activity",1,0.880828061643538,0,3,NA
"593","DNA-directed RNA polymerase II, core complex",1,0.95862454025385,0,1,NA
"594","DNA-directed RNA polymerase II, holoenzyme",1,0.95862085371467,0,1,NA
"595","DNA-directed RNA polymerase III complex",1,0.958624661986081,0,1,NA
"596","DNA (cytosine-5-)-methyltransferase activity",1,0.958624580158398,0,1,NA
"597","DNA damage checkpoint",1,0.95862219740303,0,1,NA
"598","DNA damage induced protein phosphorylation",1,0.958624802364355,0,1,NA
"599","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",1,0.880820241184907,0,3,NA
"600","DNA damage response, signal transduction resulting in induction of apoptosis",1,0.958624802364355,0,1,NA
"601","DNA damage response, signal transduction resulting in transcription",1,0.958606830570408,0,1,NA
"602","DNA double-strand break processing",1,0.958624802364355,0,1,NA
"603","DNA endoreduplication",1,0.958624824912065,0,1,NA
"604","DNA helicase activity",1,0.8808124273307,0,3,NA
"605","DNA ligase activity",1,0.958617135865939,0,1,NA
"606","DNA metabolic process",1,0.95862085371467,0,1,NA
"607","DNA methylation",1,0.958624576550116,0,1,NA
"608","DNA methylation during gametogenesis",1,0.918922972706484,0,2,NA
"609","DNA photolyase activity",1,0.958597409266092,0,1,NA
"610","DNA polymerase binding",1,0.958624581176333,0,1,NA
"611","DNA protection",1,0.958611456266027,0,1,NA
"612","DNA repair",1,0.328715125460877,0,26,NA
"613","DNA replication",1,0.712299077689442,0,8,NA
"614","DNA replication initiation",1,0.844267821489653,0,4,NA
"615","DNA replication, synthesis of RNA primer",1,0.958624632770884,0,1,NA
"616","DNA strand elongation during DNA replication",1,0.918903712037752,0,2,NA
"617","DNA topoisomerase activity",1,0.958598486680892,0,1,NA
"618","DNA topoisomerase type I activity",1,0.958598486680892,0,1,NA
"619","DNA topological change",1,0.958598486680892,0,1,NA
"620","DNA translocase activity",1,0.958601498264944,0,1,NA
"621","DNA unwinding during replication",1,0.918921945921236,0,2,NA
"622","dolichol kinase activity",1,0.958615129094798,0,1,NA
"623","dolichyl monophosphate biosynthetic process",1,0.958615129094798,0,1,NA
"624","dopamine metabolic process",1,0.958624553844628,0,1,NA
"625","dopamine receptor signaling pathway",1,0.918907518534187,0,2,NA
"626","dorsal appendage formation",1,0.958622082667797,0,1,NA
"627","dorsal closure",1,0.880827081025445,0,3,NA
"628","dorsal closure, spreading of leading edge cells",1,0.958622082667797,0,1,NA
"629","double-strand break repair",1,0.809165169443803,0,5,NA
"630","double-strand break repair via homologous recombination",1,0.682597902128307,0,9,NA
"631","double-strand break repair via nonhomologous end joining",1,0.844274322822275,0,4,NA
"632","double-stranded DNA binding",1,0.918917494784398,0,2,NA
"633","double-stranded RNA adenosine deaminase activity",1,0.958605024709084,0,1,NA
"634","double-stranded RNA binding",1,0.958605024709084,0,1,NA
"635","drug transporter activity",1,0.958624008760432,0,1,NA
"636","dynactin binding",1,0.958625688111516,0,1,NA
"637","dynein complex",1,0.775569552847609,0,6,NA
"638","dynein intermediate chain binding",1,0.775571513251341,0,6,NA
"639","dynein light chain binding",1,0.809214044260971,0,5,NA
"640","dynein light intermediate chain binding",1,0.809214044260971,0,5,NA
"641","early endosome",1,0.654080500940517,0,10,NA
"642","early endosome membrane",1,0.809191009572981,0,5,NA
"643","early endosome to late endosome transport",1,0.918918720413355,0,2,NA
"644","early phagosome",1,0.958624106570436,0,1,NA
"645","EKC/KEOPS protein complex",1,0.958607502532768,0,1,NA
"646","elastic fiber assembly",1,0.958624553844628,0,1,NA
"647","elastin biosynthetic process",1,0.958624553844628,0,1,NA
"648","electron carrier activity",1,0.844233876117876,0,4,NA
"649","electron transport coupled proton transport",1,0.958607260093764,0,1,NA
"650","elevation of mitochondrial calcium ion concentration",1,0.958624540829474,0,1,NA
"651","embryo implantation",1,0.958615045522553,0,1,NA
"652","embryonic anterior midgut (ectodermal) morphogenesis",1,0.958622082667797,0,1,NA
"653","embryonic development ending in seed dormancy",1,0.958599389817905,0,1,NA
"654","embryonic eye morphogenesis",1,0.958625078745231,0,1,NA
"655","embryonic process involved in female pregnancy",1,0.958623701575789,0,1,NA
"656","embryonic skeletal system morphogenesis",1,0.958618400082626,0,1,NA
"657","enamel mineralization",1,0.958622058150445,0,1,NA
"658","endochondral ossification",1,0.958623265787441,0,1,NA
"659","endocytic recycling",1,0.918922990024692,0,2,NA
"660","endocytic vesicle",1,0.880829323774752,0,3,NA
"661","endodeoxyribonuclease activity, producing 5'-phosphomonoesters",1,0.958611489864667,0,1,NA
"662","endodermal cell fate commitment",1,0.958620567274818,0,1,NA
"663","endomembrane system",1,0.844257416882271,0,4,NA
"664","endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,0.958607758153884,0,1,NA
"665","endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,0.918891440795684,0,2,NA
"666","endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,0.958608632261701,0,1,NA
"667","endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,0.958607758153884,0,1,NA
"668","endopeptidase activity",1,0.880807686937718,0,3,NA
"669","endopeptidase inhibitor activity",1,0.958624544497741,0,1,NA
"670","endoplasmic reticulum membrane",1,0.242435446746782,0,33,NA
"671","endoplasmic reticulum membrane fusion",1,0.958624295770531,0,1,NA
"672","endoplasmic reticulum organization",1,0.918923673761593,0,2,NA
"673","endoplasmic reticulum unfolded protein response",1,0.958624349565724,0,1,NA
"674","endoribonuclease activity",1,0.918907617392648,0,2,NA
"675","endosome",1,0.654082055497384,0,10,NA
"676","endosome lumen",1,0.958624450408501,0,1,NA
"677","endosome membrane",1,0.626793400807314,0,11,NA
"678","endosome organization",1,0.880782486622876,0,3,NA
"679","endosome transport",1,0.844256811225332,0,4,NA
"680","endosperm development",1,0.958599389817905,0,1,NA
"681","endothelial cell proliferation",1,0.958623265787441,0,1,NA
"682","energy reserve metabolic process",1,0.958624836943101,0,1,NA
"683","engulfment of apoptotic cell",1,0.958622082667797,0,1,NA
"684","entrainment of circadian clock",1,0.958620829331463,0,1,NA
"685","entrainment of circadian clock by photoperiod",1,0.958610991730605,0,1,NA
"686","entry of virus into host cell",1,0.958596467251072,0,1,NA
"687","epidermal growth factor receptor binding",1,0.958610016709199,0,1,NA
"688","epinephrine metabolic process",1,0.958624553844628,0,1,NA
"689","epithelial cell differentiation",1,0.958624566176809,0,1,NA
"690","epithelial to mesenchymal transition",1,0.958620993176824,0,1,NA
"691","epithelial tube morphogenesis",1,0.958624555885519,0,1,NA
"692","ER-associated protein catabolic process",1,0.844248706340739,0,4,NA
"693","ER-Golgi intermediate compartment membrane",1,0.958620635715763,0,1,NA
"694","ER retention sequence binding",1,0.958621481218593,0,1,NA
"695","ER to Golgi vesicle-mediated transport",1,0.880825379091893,0,3,NA
"696","ERCC4-ERCC1 complex",1,0.958617135865939,0,1,NA
"697","erythrocyte development",1,0.958624670889096,0,1,NA
"698","erythrocyte differentiation",1,0.958600066209848,0,1,NA
"699","ESC/E(Z) complex",1,0.958594236464512,0,1,NA
"700","ESCRT I complex",1,0.958624518811964,0,1,NA
"701","establishment of body hair orientation",1,0.958624569770656,0,1,NA
"702","establishment of mitotic spindle orientation",1,0.918918677441264,0,2,NA
"703","establishment of neuroblast polarity",1,0.958627016985354,0,1,NA
"704","establishment of organelle localization",1,0.958620635715763,0,1,NA
"705","establishment of planar polarity",1,0.91892047721223,0,2,NA
"706","establishment of polarity of embryonic epithelium",1,0.958624569770656,0,1,NA
"707","establishment of spindle localization",1,0.958625815311242,0,1,NA
"708","establishment or maintenance of epithelial cell apical/basal polarity",1,0.958624718032525,0,1,NA
"709","estrogen receptor signaling pathway",1,0.958620993176824,0,1,NA
"710","ethanolaminephosphotransferase activity",1,0.958609400875983,0,1,NA
"711","eukaryotic 48S preinitiation complex",1,0.958610000366366,0,1,NA
"712","eukaryotic initiation factor 4E binding",1,0.918903910063553,0,2,NA
"713","eukaryotic translation initiation factor 2 complex",1,0.918908754508789,0,2,NA
"714","eukaryotic translation initiation factor 2B complex",1,0.958610000366366,0,1,NA
"715","exocytosis",1,0.958624554135943,0,1,NA
"716","exogenous drug catabolic process",1,0.958620134386504,0,1,NA
"717","exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay",1,0.95860845610928,0,1,NA
"718","exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,0.95860845610928,0,1,NA
"719","exoribonuclease activity",1,0.958608705892049,0,1,NA
"720","exoribonuclease activity, producing 5'-phosphomonoesters",1,0.958622874098113,0,1,NA
"721","exosome (RNase complex)",1,0.95860845610928,0,1,NA
"722","external side of plasma membrane",1,0.958623692370183,0,1,NA
"723","extracellular matrix",1,0.880820144262904,0,3,"microfibril"
"724","extracellular matrix organization",1,0.918922560603297,0,2,NA
"725","extracellular matrix structural constituent",1,0.844279150921581,0,4,NA
"726","extracellular space",1,0.551323661458308,0,14,NA
"727","extracellular vesicular exosome",1,0.484748346495306,0,17,NA
"728","extrinsic to endoplasmic reticulum membrane",1,0.958608705892049,0,1,NA
"729","extrinsic to endosome membrane",1,0.918917962318599,0,2,NA
"730","extrinsic to internal side of plasma membrane",1,0.880786872711461,0,3,NA
"731","extrinsic to membrane",1,0.918913763327883,0,2,NA
"732","extrinsic to plasma membrane",1,0.880819888245034,0,3,NA
"733","eye development",1,0.958623257887135,0,1,NA
"734","FAD binding",1,0.775549385634123,0,6,NA
"735","FAD transmembrane transporter activity",1,0.958613799295831,0,1,NA
"736","Fanconi anaemia nuclear complex",1,0.91892217425906,0,2,NA
"737","fat cell differentiation",1,0.918901850545161,0,2,NA
"738","fatty acid alpha-hydroxylase activity",1,0.958609060669615,0,1,NA
"739","fatty acid beta-oxidation",1,0.958622511019412,0,1,NA
"740","fatty acid beta-oxidation using acyl-CoA dehydrogenase",1,0.958622511019412,0,1,NA
"741","fatty acid biosynthetic process",1,0.844254244266284,0,4,NA
"742","fatty acid elongase activity",1,0.958623912102742,0,1,NA
"743","fatty acid elongation",1,0.958619336850861,0,1,NA
"744","fatty acid elongation, monounsaturated fatty acid",1,0.958623912102742,0,1,NA
"745","fatty acid elongation, polyunsaturated fatty acid",1,0.958623912102742,0,1,NA
"746","fatty acid elongation, saturated fatty acid",1,0.958623912102742,0,1,NA
"747","fatty acid metabolic process",1,0.918907149462148,0,2,NA
"748","fatty acid transport",1,0.958623701575789,0,1,NA
"749","female gamete generation",1,0.918913512809063,0,2,NA
"750","female meiosis",1,0.958624802364355,0,1,NA
"751","female pronucleus",1,0.958624876418919,0,1,NA
"752","ferritin receptor activity",1,0.958614282620004,0,1,NA
"753","fibrillar collagen",1,0.958624269903689,0,1,NA
"754","fibroblast growth factor receptor signaling pathway",1,0.95862433231145,0,1,NA
"755","filopodium",1,0.918923187234699,0,2,NA
"756","filopodium membrane",1,0.958623692370183,0,1,NA
"757","flavin-containing monooxygenase activity",1,0.958619107125148,0,1,NA
"758","flavin-linked sulfhydryl oxidase activity",1,0.958621537176856,0,1,NA
"759","fluorene metabolic process",1,0.958620134386504,0,1,NA
"760","fluorene oxygenase activity",1,0.958620134386504,0,1,NA
"761","focal adhesion",1,0.775549193008816,0,6,NA
"762","folic acid metabolic process",1,0.958613799295831,0,1,NA
"763","folic acid transport",1,0.958613799295831,0,1,NA
"764","folic acid transporter activity",1,0.958613799295831,0,1,NA
"765","four-way junction helicase activity",1,0.809188745544996,0,5,NA
"766","fucose metabolic process",1,0.958623204172378,0,1,NA
"767","fusome",1,0.918906140604809,0,2,NA
"768","G-protein-coupled receptor binding",1,0.918918539412729,0,2,NA
"769","G-protein beta/gamma-subunit binding",1,0.958620829331463,0,1,NA
"770","G-protein coupled photoreceptor activity",1,0.958623912102742,0,1,NA
"771","G-protein coupled receptor activity",1,0.743260888505732,0,7,NA
"772","G-protein coupled receptor protein signaling pathway",1,0.712298516527709,0,8,NA
"773","G-protein signaling, coupled to cAMP nucleotide second messenger",1,0.958624524964027,0,1,NA
"774","G-quadruplex DNA binding",1,0.958607125180695,0,1,NA
"775","G2/M transition of mitotic cell cycle",1,0.918889283101173,0,2,NA
"776","GABA-B receptor activity",1,0.958614172075238,0,1,NA
"777","gamma-aminobutyric acid catabolic process",1,0.958624743682554,0,1,NA
"778","gamma-aminobutyric acid import",1,0.95862460037789,0,1,NA
"779","gamma-aminobutyric acid signaling pathway",1,0.958614172075238,0,1,NA
"780","gamma-aminobutyric acid:sodium symporter activity",1,0.95862460037789,0,1,NA
"781","gamma-tubulin binding",1,0.958624832249208,0,1,NA
"782","GARP complex",1,0.958624442911228,0,1,NA
"783","gastrulation",1,0.958625688111516,0,1,NA
"784","GDP binding",1,0.958629049575867,0,1,NA
"785","gene silencing by miRNA",1,0.958619594182914,0,1,NA
"786","gene silencing by miRNA, mRNA cleavage",1,0.958619594182914,0,1,NA
"787","gene silencing by miRNA, production of miRNAs",1,0.958625241545097,0,1,NA
"788","gene silencing by RNA",1,0.809190076130212,0,5,NA
"789","generation of neurons",1,0.958621479053249,0,1,NA
"790","genetic imprinting",1,0.958624670889096,0,1,NA
"791","germline ring canal",1,0.958624824912065,0,1,NA
"792","GINS complex",1,0.958604547006275,0,1,NA
"793","glial cell growth",1,0.958626710923707,0,1,NA
"794","glial cell migration",1,0.958624265350623,0,1,NA
"795","glucocorticoid receptor signaling pathway",1,0.958608561329105,0,1,NA
"796","gluconeogenesis",1,0.880798462595736,0,3,NA
"797","glucose binding",1,0.958624842996839,0,1,NA
"798","glucose homeostasis",1,0.918904404781812,0,2,NA
"799","glucose metabolic process",1,0.918908991068829,0,2,NA
"800","glucose transmembrane transporter activity",1,0.958624842996839,0,1,NA
"801","glucosyltransferase activity",1,0.958621786981263,0,1,NA
"802","glucuronosyltransferase activity",1,0.958623512310477,0,1,NA
"803","glutamate metabolic process",1,0.958615747152791,0,1,NA
"804","glutamine-tRNA ligase activity",1,0.95861699789958,0,1,NA
"805","glutamine metabolic process",1,0.918922410453628,0,2,NA
"806","glutaminyl-tRNA aminoacylation",1,0.95861699789958,0,1,NA
"807","glutathione biosynthetic process",1,0.958624584372304,0,1,NA
"808","glutathione metabolic process",1,0.918913739019291,0,2,NA
"809","glutathione transferase activity",1,0.958612814870643,0,1,NA
"810","glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) activity",1,0.958609602843917,0,1,NA
"811","glycerolipid metabolic process",1,0.958624573303648,0,1,NA
"812","glycine metabolic process",1,0.958613799295831,0,1,NA
"813","glycogen catabolic process",1,0.958624389085171,0,1,NA
"814","glycogen metabolic process",1,0.958624389085171,0,1,NA
"815","glycolipid metabolic process",1,0.958621786981263,0,1,NA
"816","glycolysis",1,0.958609602843917,0,1,NA
"817","glycosaminoglycan biosynthetic process",1,0.958617571166091,0,1,NA
"818","glycosaminoglycan metabolic process",1,0.958617571166091,0,1,NA
"819","Golgi-associated vesicle",1,0.918917185255993,0,2,NA
"820","Golgi-associated vesicle membrane",1,0.958620033230006,0,1,NA
"821","Golgi apparatus",1,0.46434761856346,0,18,NA
"822","Golgi cisterna membrane",1,0.958624570778242,0,1,NA
"823","Golgi lumen",1,0.958621068694155,0,1,NA
"824","Golgi membrane",1,0.505997271015972,0,16,NA
"825","Golgi organization",1,0.775548129449546,0,6,NA
"826","Golgi stack",1,0.844248277206097,0,4,NA
"827","Golgi to endosome transport",1,0.91889664406357,0,2,NA
"828","GPI anchor biosynthetic process",1,0.958617407271944,0,1,NA
"829","granulocyte differentiation",1,0.958619597095001,0,1,NA
"830","grooming behavior",1,0.958625688111516,0,1,NA
"831","growth",1,0.958624836943101,0,1,NA
"832","growth cone",1,0.809188854686741,0,5,NA
"833","growth factor binding",1,0.9189212673559,0,2,NA
"834","GTP-dependent protein binding",1,0.958620176347465,0,1,NA
"835","GTPase activator activity",1,0.62679696281531,0,11,NA
"836","GTPase binding",1,0.809209782491893,0,5,NA
"837","guanyl-nucleotide exchange factor activity",1,0.809191887656021,0,5,NA
"838","guanyl nucleotide binding",1,0.958620829331463,0,1,NA
"839","guanylate kinase activity",1,0.958624718032525,0,1,NA
"840","gut development",1,0.95862433231145,0,1,NA
"841","hair cycle process",1,0.958624879652079,0,1,NA
"842","hair follicle development",1,0.918922839359884,0,2,NA
"843","hair follicle maturation",1,0.958624692583293,0,1,NA
"844","hair follicle morphogenesis",1,0.958624553844628,0,1,NA
"845","haltere morphogenesis",1,0.958623257887135,0,1,NA
"846","head involution",1,0.958624824912065,0,1,NA
