"","GO.Slim.Term","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","GO.Term"
"408","stereocilium",0.337951027601036,0.96554640967128,1,2,NA
"409","regulation of ARF protein signal transduction",0.338610941979477,0.965396114954515,1,2,NA
"410","voltage-gated calcium channel activity",0.338752925331879,0.965363725760576,1,2,NA
"411","single-stranded RNA binding",0.338764853461802,0.9653610038701,1,2,NA
"412","endoribonuclease activity",0.338764853462035,0.965361003870047,1,2,NA
"413","cell surface receptor linked signal transduction",0.338778232365008,0.965357950769694,1,2,NA
"414","calcium-release channel activity",0.338815145559076,0.965349526223871,1,2,NA
"415","platelet degranulation",0.338852778869865,0.965340936030267,1,2,NA
"416","protein homotetramerization",0.338902952905728,0.96532948124668,1,2,NA
"417","tumor necrosis factor receptor binding",0.339077105727117,0.965289703891967,1,2,NA
"418","regulation of I-kappaB kinase/NF-kappaB cascade",0.339077105727204,0.965289703891947,1,2,NA
"419","lipid metabolic process",0.339434174547528,0.965208059769046,1,2,NA
"420","lipoprotein metabolic process",0.339853818646785,0.96511195666344,1,2,NA
"421","isoleucine biosynthetic process",0.342247887929587,0.96456055847099,1,2,NA
"422","amino acid binding",0.343205458216972,0.964338516826412,1,2,NA
"423","cellular amino acid metabolic process",0.343205458216972,0.964338516826412,1,2,NA
"424","cell adhesion",0.344295438130904,0.867400806266268,3,10,"agglutination involved in conjugation with cellular fusion"
"425","coenzyme A biosynthetic process",0.345519911706086,0.963798296415938,1,2,NA
"426","coenzyme biosynthetic process",0.345519911706086,0.963798296415938,1,2,NA
"427","spectrin binding",0.347333808412316,0.963371393299542,1,2,NA
"428","defense response to bacterium",0.347364528302828,0.963364136619979,1,2,NA
"429","transcription corepressor activity",0.347629083339005,0.963301606315353,1,2,NA
"430","positive regulation of cell cycle",0.347683615886931,0.963288708768989,1,2,NA
"431","hair follicle development",0.348413076460556,0.963115913033905,1,2,NA
"432","transmembrane transport",0.349496024847241,0.861772732409412,3,11,NA
"433","extrinsic to endosome membrane",0.351546632441938,0.962367892829153,1,2,NA
"434","early endosome to late endosome transport",0.351605606484481,0.96235372543631,1,2,NA
"435","negative regulation of transposition",0.353036447100731,0.962008975877344,1,2,NA
"436","kinesin binding",0.353167573540881,0.96197728414805,1,2,NA
"437","nuclear body",0.353512348219559,0.897603177829702,2,6,NA
"438","histone deacetylase activity",0.353816235637243,0.961820267984177,1,2,NA
"439","regulation of vesicle fusion",0.354007654482403,0.961773855809845,1,2,NA
"440","basal plasma membrane",0.354197465863892,0.961727798697552,1,2,NA
"441","chemotaxis",0.354893287260178,0.961558664234067,1,2,NA
"442","I-kappaB kinase/NF-kappaB cascade",0.355819815639079,0.96133272920895,1,2,NA
"443","smooth muscle contraction",0.355819815639295,0.961332729208898,1,2,NA
"444","kinesin complex",0.35646008441687,0.961176116067185,1,2,NA
"445","heart development",0.357752036630641,0.895440022285712,2,6,NA
"446","guanyl-nucleotide exchange factor activity",0.364267621899275,0.898868538566543,2,5,NA
"447","neural tube closure",0.365136229709236,0.959014664629016,1,2,NA
"448","DNA methylation during gametogenesis",0.36519530124284,0.958999696159901,1,2,NA
"449","JNK cascade",0.366925429803346,0.958559763432321,1,2,NA
"450","histone-lysine N-methyltransferase activity",0.367218419934619,0.958484970008337,1,2,NA
"451","positive regulation of endothelial cell proliferation",0.368328245587076,0.958200887348296,1,2,NA
"452","RNA modification",0.37028491476434,0.957697060201198,1,2,NA
"453","spindle midzone",0.37036262577772,0.957676971568038,1,2,NA
"454","Cul3-RING ubiquitin ligase complex",0.378296322960314,0.879800689608325,2,7,NA
"455","establishment of neuroblast polarity",0.380613425462341,1,1,1,NA
"456","interkinetic nuclear migration",0.380613425462341,1,1,1,NA
"457","regulation of neurogenesis",0.380613425462341,1,1,1,NA
"458","glucose homeostasis",0.384739933020989,0.953855609942285,1,2,NA
"459","glucose metabolic process",0.384739933021012,0.953855609942279,1,2,NA
"460","Wnt receptor signaling pathway",0.385382508458404,0.875806828789587,2,7,NA
"461","peptidyl-threonine phosphorylation",0.388430153695971,0.952840673491181,1,2,NA
"462","camera-type eye development",0.388432262330068,0.952840089502961,1,2,NA
"463","protein heterodimerization activity",0.388495865644036,0.87403068489804,2,7,NA
"464","intracellular",0.391130034565696,0.791059795372841,5,20,NA
"465","early endosome membrane",0.391829759480492,0.884803334131821,2,5,NA
"466","protein deubiquitination",0.392843850443548,0.833712797990541,3,11,NA
"467","oxidoreductase activity",0.393343442915903,0.831071221980086,3,12,NA
"468","protein serine/threonine kinase activity",0.395324152535723,0.786762209640548,5,21,NA
"469","cell surface",0.399437327609305,0.867684074915897,2,7,NA
"470","protein dimerization activity",0.402091007700484,0.86612009668944,2,7,NA
"471","phospholipid binding",0.403708634704678,0.948486193950038,1,2,NA
"472","synaptic vesicle docking during exocytosis",0.403708634704678,0.948486193950038,1,2,NA
"473","synaptic vesicle exocytosis",0.403708634704678,0.948486193950038,1,2,NA
"474","centrosome",0.409772243805683,0.822112720029804,3,11,NA
"475","spectrin",0.415784605460114,0.944866196190405,1,2,NA
"476","L-ascorbic acid binding",0.416720407098057,0.944578942410895,1,2,NA
"477","receptor binding",0.424468142819076,0.852542323985789,2,7,NA
"478","endoplasmic reticulum organization",0.425337847890471,0.941887377576123,1,2,NA
"479","transcription, DNA-dependent",0.42560007710585,0.701854054275811,12,58,NA
"480","filopodium",0.431819100284045,0.939807151176422,1,2,NA
"481","nuclear matrix",0.438558159918929,0.84362923938099,2,7,NA
"482","microtubule",0.440675876563736,0.770779910850602,4,16,NA
"483","mRNA transport",0.441064313134001,0.842013913410916,2,7,NA
"484","GTP binding",0.444297571229214,0.797305342093928,3,11,NA
"485","ribosome",0.448168437221709,0.832943096678264,2,8,NA
"486","proteasomal ubiquitin-dependent protein catabolic process",0.451319402682647,0.830820980180186,2,8,NA
"487","dynein complex",0.45202826021266,0.841133272262285,2,6,NA
"488","chromosome",0.454213232713747,0.784889288064753,3,13,NA
"489","nuclease activity",0.456338348915876,0.911676740273275,1,3,NA
"490","proteasome core complex",0.456338348916155,0.911676740273153,1,3,NA
"491","acrosomal vesicle",0.456513360465,0.911598349067763,1,3,NA
"492","androgen receptor signaling pathway",0.456550256010425,0.91158181695121,1,3,NA
"493","protein autoubiquitination",0.456754702772448,0.911490171688666,1,3,NA
"494","peptidyl-serine phosphorylation",0.456896681317236,0.831596609186977,2,7,NA
"495","positive regulation of phosphoinositide 3-kinase cascade",0.457144221258163,0.911315392745791,1,3,NA
"496","angiogenesis",0.4572134014289,0.911284327442747,1,3,NA
"497","positive regulation of ERK1 and ERK2 cascade",0.457317627152995,0.911237511395967,1,3,NA
"498","bone development",0.457386110739203,0.911206741101848,1,3,NA
"499","MAPKKK cascade",0.457584595446686,0.911117520339005,1,3,NA
"500","protein K63-linked deubiquitination",0.458213651482549,0.910834362479469,1,3,NA
"501","proteasome complex",0.458322437553573,0.91078533409083,1,3,NA
"502","DNA helicase activity",0.459110126282971,0.910429801871022,1,3,NA
"503","convergent extension involved in gastrulation",0.460035775706574,0.910010803512967,1,3,NA
"504","MCM complex",0.460041028437128,0.910008422153828,1,3,NA
"505","muscle maintenance",0.460583381002267,0.909762318568516,1,3,NA
"506","negative regulation of transforming growth factor beta receptor signaling pathway",0.460648944241372,0.909732537753563,1,3,NA
"507","response to estrogen stimulus",0.461175704707535,0.909493030883208,1,3,NA
"508","histone binding",0.462545699449061,0.908868152283173,1,3,NA
"509","microvillus",0.463043119497412,0.908640564355223,1,3,NA
"510","protein folding",0.463606972685025,0.908382125137259,1,3,NA
"511","intracellular protein transport",0.463618077610071,0.822396171113381,2,8,NA
"512","spermatid development",0.463938334314132,0.908230021076022,1,3,NA
"513","lipid transport",0.46407659239839,0.908166507285367,1,3,NA
"514","positive regulation of phosphoinositide 3-kinase activity",0.464077461117655,0.90816610811588,1,3,NA
"515","regulation of protein secretion",0.465072093007807,0.907708326232062,1,3,NA
"516","lamellipodium",0.465192391698071,0.907652855873442,1,3,NA
"517","positive regulation of protein ubiquitination",0.465684868146059,0.907425541287017,1,3,NA
"518","response to oxidative stress",0.466046850260308,0.90725822250156,1,3,NA
"519","ion channel activity",0.466226936117472,0.907174906634712,1,3,NA
"520","basolateral plasma membrane",0.467872454806492,0.819428739180416,2,8,NA
"521","inner ear morphogenesis",0.468679615828405,0.90603522007207,1,3,NA
"522","apical plasma membrane",0.46891357228721,0.818698363470824,2,8,NA
"523","protein amino acid dephosphorylation",0.470374265598524,0.905242342524015,1,3,NA
"524","compound eye development",0.471370800952585,0.904774013525986,1,3,NA
"525","protein phosphatase binding",0.473458055103094,0.903788083468099,1,3,NA
"526","regulation of small GTPase mediated signal transduction",0.47743478429976,0.901890763425167,1,3,NA
"527","regulation of cytokinesis",0.480406717363396,0.900456542037186,1,3,NA
"528","intermediate filament cytoskeleton",0.480610121669099,0.900357868632151,1,3,NA
"529","chromatin remodeling",0.48102900560215,0.900154456375135,1,3,NA
"530","extrinsic to internal side of plasma membrane",0.483140846714014,0.899124668815597,1,3,NA
"531","positive regulation of translation",0.483892392039489,0.898756473436662,1,3,NA
"532","negative regulation of cell size",0.483892392039627,0.898756473436598,1,3,NA
"533","cellular response to amino acid starvation",0.483894474310987,0.898755452035583,1,3,NA
"534","cerebellar Purkinje cell differentiation",0.48411446636064,0.898647501738858,1,3,NA
"535","identical protein binding",0.485062647738605,0.695275872027424,6,28,NA
"536","positive regulation of neuron apoptosis",0.485751934379463,0.897841547811115,1,3,NA
"537","regulation of actin filament polymerization",0.486310796838743,0.897565488831265,1,3,NA
"538","GDP binding",0.490370594174082,1,1,1,NA
"539","nucleus",0.490948341559666,0.595200246844661,36,184,"repairosome"
"540","positive regulation of peptidyl-serine phosphorylation",0.494676751269528,0.916959796845049,1,2,NA
"541","axonogenesis",0.496784989548877,0.916103709616614,1,2,NA
"542","positive regulation of protein kinase B signaling cascade",0.497865496538018,0.891743652469614,1,3,NA
"543","extracellular matrix",0.499817771996012,0.890738213429233,1,3,"microfibril"
"544","iron ion binding",0.499819273910897,0.796251007188505,2,8,NA
"545","metanephros development",0.503829208589991,0.888652214564941,1,3,NA
"546","protein transporter activity",0.503906953730413,0.888611517878062,1,3,NA
"547","negative regulation of autophagy",0.504885763555028,0.888098270906686,1,3,NA
"548","integrin binding",0.504985198135881,0.888046040607146,1,3,NA
"549","response to hydrogen peroxide",0.505045570894705,0.888014320233891,1,3,NA
"550","transcription factor activity",0.506443742169455,0.740789114914134,3,14,NA
"551","heparin binding",0.512837353727017,0.883868112756262,1,3,NA
"552","structural constituent of cytoskeleton",0.513594539009046,0.883459614124723,1,3,NA
"553","negative regulation of cell proliferation",0.516047437519821,0.77978610503048,2,9,NA
"554","synaptic vesicle",0.519759962373122,0.880096093014936,1,3,NA
"555","dorsal closure",0.519851260624817,0.880045783194802,1,3,NA
"556","",0.523100873615611,0.726517277448063,3,14,NA
"557","p53 binding",0.529778910049111,0.874486341417155,1,3,NA
"558","actin filament capping",0.531277573028283,0.873631638129878,1,3,NA
"559","Rho GTPase binding",0.535148109506263,0.871405196239108,1,3,NA
"560","nuclear mRNA splicing, via spliceosome",0.535233356584189,0.764357580501594,2,9,NA
"561","protein processing",0.549624096848542,0.892507916661562,1,2,NA
"562","signal transduction",0.549930084210759,0.670432944200539,4,20,"DNA damage checkpoint"
"563","skin development",0.553052710581535,0.890825621856065,1,2,NA
"564","chromosome segregation",0.553717336924945,0.860333026147483,1,3,NA
"565","transcription factor binding",0.556549372164036,0.746474416381543,2,9,NA
"566","electron carrier activity",0.556716467489009,0.844253897777875,1,4,NA
"567","cellular response to oxidative stress",0.556887486228163,0.844138744067146,1,4,NA
"568","mitochondrial membrane",0.557470768141622,0.843745541338896,1,4,NA
"569","positive regulation of angiogenesis",0.557559013302918,0.843685991954866,1,4,NA
"570","photoreceptor cell maintenance",0.557631773489156,0.843636879948104,1,4,NA
"571","protein stabilization",0.557901495287568,0.843454725990995,1,4,NA
"572","ubiquitin binding",0.559491663637273,0.842377745717387,1,4,NA
"573","protein oligomerization",0.561404057659175,0.84107553917529,1,4,NA
"574","positive regulation of neuron projection development",0.561582241371702,0.84095381837588,1,4,NA
"575","lysosome organization",0.561764263317339,0.840829406782831,1,4,NA
"576","vesicle-mediated transport",0.563885297073283,0.83937454531845,1,4,NA
"577","anatomical structure morphogenesis",0.565698906360826,0.852833815996046,1,3,NA
"578","protein K63-linked ubiquitination",0.567320044632178,0.83699839094314,1,4,NA
"579","response to organic substance",0.568770954720319,0.835987102502443,1,4,NA
"580","determination of left/right symmetry",0.569908462656221,0.83519110169776,1,4,NA
"581","metallopeptidase activity",0.570106372439746,0.835052325242676,1,4,NA
"582","innate immune response",0.570375484325272,0.734442377855246,2,9,NA
"583","rhythmic process",0.571598853426823,0.834003063808414,1,4,NA
"584","defense response to virus",0.572019300323993,0.833706608093892,1,4,NA
"585","NADP or NADPH binding",0.572790045001661,0.833162164878713,1,4,NA
"586","neuromuscular process controlling balance",0.577223040790276,0.830005652881351,1,4,NA
"587","multicellular organismal development",0.577955401296825,0.643494463796186,4,20,NA
"588","non-membrane spanning protein tyrosine kinase activity",0.578502072739401,0.82908691661758,1,4,NA
"589","ribosome binding",0.57907578233641,0.828673646063882,1,4,NA
"590","mitochondrial outer membrane",0.579226990528435,0.828564602493374,1,4,NA
"591","spermatogenesis",0.579449094763016,0.675153108752739,3,14,NA
"592","pyridoxal phosphate binding",0.58007112118612,0.827954929543872,1,4,NA
"593","Rho protein signal transduction",0.580262592312885,0.827816420031981,1,4,NA
"594","circadian rhythm",0.581303783833253,0.827061801658659,1,4,NA
"595","carbohydrate metabolic process",0.58207695075233,0.826499878101657,1,4,NA
"596","regulation of endocytosis",0.584335880196184,0.874538676435415,1,2,NA
"597","wound healing",0.585477410179148,0.824012622685005,1,4,NA
"598","hemopoietic progenitor cell differentiation",0.587867401226454,0.838183851550041,1,3,NA
"599","mitochondrial matrix",0.590728977373101,0.712306604473428,2,10,NA
"600","catalytic activity",0.590942564397803,0.712108067884654,2,10,NA
"601","nuclear membrane",0.591355251876017,0.661531470345756,3,15,NA
"602","endomembrane system",0.591963398065178,0.819196013615898,1,4,NA
"603","pigmentation",0.592353278883787,0.835091937313006,1,3,NA
"604","protein transport",0.61241498514159,0.608831654155636,4,20,NA
"605","RNA binding",0.613857207992211,0.522747420564525,11,60,NA
"606","mitochondrial transport",0.616338639620018,0.800213758778942,1,4,NA
"607","extracellular matrix structural constituent",0.628165539127272,0.790478914646121,1,4,NA
"608","cell aging",0.635828170375971,0.78397974182126,1,4,NA
"609","cell redox homeostasis",0.638745626825654,0.770628005367625,1,5,NA
"610","RNA processing",0.638863924852042,0.770521571440911,1,5,NA
"611","endosome membrane",0.639639195857387,0.661146177300594,2,11,NA
"612","DNA repair",0.641782938269428,0.554711841206872,5,26,NA
"613","metabolic process",0.642012441157759,0.658683907642052,2,11,NA
"614","motile secondary cilium",0.642176859514753,0.767525399086377,1,5,NA
"615","ubiquitin ligase complex",0.643196167094404,0.766597503283909,1,5,NA
"616","RNA secondary structure unwinding",0.646882273594257,0.763217996450628,1,5,NA
"617","trans-Golgi network",0.648918570854253,0.761334844279468,1,5,NA
"618","negative regulation of transcription, DNA-dependent",0.649264573885609,0.651083781281392,2,11,NA
"619","axon",0.651522266876648,0.601877286053084,3,14,NA
"620","late endosome membrane",0.651578176379575,0.758857700511196,1,5,NA
"621","axoneme",0.654581820754021,0.756035989525259,1,5,NA
"622","regulation of cell shape",0.655727832460599,0.754952593044924,1,5,NA
"623","viral reproduction",0.657683769463333,0.753094786387839,1,5,NA
"624","regulation of cell proliferation",0.658937026940294,0.751898583946512,1,5,NA
"625","PML body",0.660930429704824,0.749986506334414,1,5,NA
"626","Notch signaling pathway",0.662733209245147,0.748247248548836,1,5,NA
"627","regulation of Rho protein signal transduction",0.66584161468055,0.745225818583783,1,5,NA
"628","positive regulation of gene expression",0.668863142351394,0.742261213600477,1,5,NA
"629","response to stimulus",0.670684192974674,0.752386229765066,1,4,NA
"630","visual perception",0.670684192974674,0.752386229765066,1,4,NA
"631","homophilic cell adhesion",0.672619525347794,0.73853717026664,1,5,NA
"632","oxidation reduction",0.674958596613908,0.568263808535344,3,18,NA
"633","regulation of actin cytoskeleton organization",0.676295070252512,0.734851510208506,1,5,NA
"634","regulation of cell cycle",0.679123436430159,0.73198688029445,1,5,NA
"635","plasma membrane",0.680361170355562,0.436986888541507,14,76,"1,3-beta-glucan synthase complex"
"636","positive regulation of transcription, DNA-dependent",0.681173023952079,0.613333244660679,2,12,NA
"637","metalloendopeptidase activity",0.681416080793204,0.741943979215626,1,4,NA
"638","early endosome",0.689785087686748,0.610018466347873,2,10,NA
"639","collagen",0.6965353253569,0.726615968490115,1,4,NA
"640","growth cone",0.700852773525467,0.709122511173607,1,5,NA
"641","small GTPase mediated signal transduction",0.703211711742275,0.719607504971986,1,4,NA
"642","basement membrane",0.705741601556516,0.703761298438918,1,5,NA
"643","microtubule organizing center",0.707000536907048,0.693873093097621,1,6,NA
"644","enzyme binding",0.708077084282085,0.692653130834073,1,6,NA
"645","cadherin binding",0.708486459756173,0.692188152517043,1,6,NA
"646","protein amino acid autophosphorylation",0.709198261152107,0.699920568657845,1,5,NA
"647","ion transport",0.710701281629416,0.689662260982144,1,6,NA
"648","membrane raft",0.711690404524913,0.688528603474155,1,6,NA
"649","centriole",0.714816933518804,0.693587382764275,1,5,NA
"650","spliceosome",0.718801988673888,0.680274361710867,1,6,NA
"651","protein tyrosine phosphatase activity",0.721431961451953,0.677175109392756,1,6,NA
"652","lysosome",0.723761882254601,0.674408024548236,1,6,NA
"653","Rac GTPase binding",0.731038508851787,0.674653167902804,1,5,NA
"654","focal adhesion",0.73111140200721,0.66554529939966,1,6,NA
"655","protein kinase binding",0.743080434835158,0.5355944494364,2,13,NA
"656","cytoplasmic vesicle membrane",0.749415077712287,0.642550083245088,1,6,NA
"657","locomotory behavior",0.754217142468539,0.636288855944289,1,6,NA
"658","Rho guanyl-nucleotide exchange factor activity",0.759247865623585,0.629623169636935,1,6,NA
"659","peroxisome",0.760820193150681,0.620807877890871,1,7,NA
"660","positive regulation of apoptosis",0.762884258754646,0.624735741823091,1,6,NA
"661","regulation of gene expression",0.763058549568085,0.617759207913691,1,7,NA
"662","dynein light chain binding",0.772253478338248,0.621765982923225,1,5,NA
"663","dynein light intermediate chain binding",0.772253478338248,0.621765982923225,1,5,NA
"664","positive regulation of transcription from RNA polymerase II promoter",0.773531837697027,0.492283356976432,2,14,NA
"665","G-protein coupled receptor activity",0.774887911845028,0.601270557702569,1,7,NA
"666","negative regulation of protein amino acid phosphorylation",0.776016160516574,0.599663964214868,1,7,NA
"667","protein binding",0.779459350163106,0.310333247300028,18,104,NA
"668","nuclear pore",0.786660899556527,0.58420313219462,1,7,NA
"669","mitochondrion organization",0.797374753099829,0.568065971380356,1,7,NA
"670","extracellular space",0.797451018580063,0.457841893338362,2,14,NA
"671","heme binding",0.807844058632243,0.546332347626717,1,8,NA
"672","lipid binding",0.812868225650453,0.538220335582587,1,8,NA
"673","Rab GTPase binding",0.81393483262355,0.536479516909082,1,8,NA
"674","minus-end-directed microtubule motor activity",0.818721317194993,0.541509383831598,1,6,NA
"675","cytosol",0.828720933464366,0.241903977320021,23,136,"phosphopyruvate hydratase complex"
"676","kinase activity",0.831458253123522,0.512453752414811,1,7,"two-component sensor activity"
"677","dynein intermediate chain binding",0.839620073550128,0.505741148111742,1,6,NA
"678","nuclear envelope",0.841875688589611,0.488372929737538,1,8,NA
"679","proteolysis",0.843453188643453,0.481205667961049,1,9,NA
"680","Golgi membrane",0.851136809024204,0.368756956670125,2,16,NA
"681","extracellular vesicular exosome",0.866418626235348,0.340561713865046,2,17,NA
"682","nuclear speck",0.869012236906062,0.335899267732446,2,17,NA
"683","cytoskeleton",0.872632962711534,0.329327095448617,2,17,"cellular bud neck contractile ring"
"684","transcription from RNA polymerase II promoter",0.881414062764951,0.402722819018307,1,10,NA
"685","endosome",0.885674965962941,0.393517695628742,1,10,NA
"686","perinuclear region of cytoplasm",0.886238646932439,0.265566997052968,3,24,NA
"687","apoptosis",0.889429927783679,0.385257312284916,1,10,NA
"688","double-strand break repair via homologous recombination",0.890388972659966,0.386579894639626,1,9,NA
"689","Golgi apparatus",0.894581001960749,0.286574366502104,2,18,NA
"690","mRNA binding",0.895972933623145,0.36773690549098,1,11,NA
"691","ubiquitin protein ligase binding",0.897710169369175,0.363747818323111,1,11,NA
"692","cell proliferation",0.90092783426916,0.356270823331002,1,11,NA
"693","GTPase activator activity",0.902758569104743,0.351964094553015,1,11,NA
"694","cilium morphogenesis",0.910319882707394,0.336498599604335,1,10,NA
"695","response to DNA damage stimulus",0.912797827679092,0.327628821602823,1,11,NA
"696","mitochondrion",0.915520496306622,0.191307507860608,4,34,"mitochondrial chromosome"
"697","cell soma",0.92786311479633,0.288557955710173,1,11,NA
"698","mitochondrial inner membrane",0.932020350188911,0.273192853305677,1,13,NA
"699","calmodulin binding",0.937582733258233,0.259316510731864,1,12,NA
"700","cell differentiation",0.955523960364053,0.200265384941144,1,15,NA
"701","intracellular membrane-bounded organelle",0.956486029093576,0.197132168053592,1,15,NA
"702","membrane",0.960266999304209,0.0825699338279644,8,66,NA
"703","nucleoplasm",0.960860201064385,0.0722287186601352,13,95,NA
"704","endoplasmic reticulum",0.96109637130606,0.132132713884995,2,24,NA
"705","macromolecular complex",0.97488814031874,0.129970318212675,1,17,NA
"706","negative regulation of transcription from RNA polymerase II promoter",0.980980577507046,0.104677078783605,1,18,NA
"707","calcium ion binding",0.989678902603986,0.044377306664803,2,30,NA
"708","nucleolus",0.990529997392868,0.0413149797555975,2,30,NA
"709","integral to membrane",0.991228459432852,0.0186848169301055,13,110,NA
"710","'de novo' protein folding",1,0.666059279517311,0,2,NA
"711","'de novo' pyrimidine base biosynthetic process",1,0.623555003504924,0,2,NA
"712","(S)-3-amino-2-methylpropionate transaminase activity",1,0.784151209777796,0,1,NA
"713","1-acylglycerol-3-phosphate O-acyltransferase activity",1,0.81619646387321,0,1,NA
"714","1-acylglycerophosphocholine O-acyltransferase activity",1,0.81619646387321,0,1,NA
"715","1-phosphatidylinositol-3-kinase activity",1,0.628797249507388,0,2,NA
"716","2-acylglycerol-3-phosphate O-acyltransferase activity",1,0.81619646387321,0,1,NA
"717","2 iron, 2 sulfur cluster binding",1,0.522107035249235,0,3,NA
"718","3'-5'-exoribonuclease activity",1,0.816423061126337,0,1,NA
"719","3'-5' DNA helicase activity",1,0.816423061125558,0,1,NA
"720","3'-5' exonuclease activity",1,0.816423061126277,0,1,NA
"721","3'-phosphoadenosine 5'-phosphosulfate metabolic process",1,0.816423061126298,0,1,NA
"722","3-beta-hydroxy-delta5-steroid dehydrogenase activity",1,0.807501700893121,0,1,NA
"723","3-oxoacyl-[acyl-carrier-protein] reductase activity",1,0.8163001613741,0,1,NA
"724","4-aminobutyrate transaminase complex",1,0.784151209777796,0,1,NA
"725","4-aminobutyrate:2-oxoglutarate transaminase activity",1,0.784151209777796,0,1,NA
"726","4-coumarate-CoA ligase activity",1,0.816418939534971,0,1,NA
"727","5'-3' exoribonuclease activity",1,0.816423061126296,0,1,NA
"728","5-oxoprolinase (ATP-hydrolyzing) activity",1,0.802395593999156,0,1,NA
"729","5S class rRNA transcription",1,0.797746424358242,0,1,NA
"730","8-oxo-7,8-dihydroguanine triphosphatase activity",1,0.816423061126277,0,1,NA
"731","90S preribosome",1,0.666333495896844,0,2,NA
"732","A band",1,0.816423061126456,0,1,NA
"733","acetylglucosaminyltransferase activity",1,0.666302462070076,0,2,NA
"734","acidic amino acid transmembrane transporter activity",1,0.816423061126298,0,1,NA
"735","acrosome assembly",1,0.811532730757439,0,1,NA
"736","actin cytoskeleton",1,0.537480265237286,0,3,NA
"737","actin cytoskeleton reorganization",1,0.501919021707027,0,3,NA
"738","actin filament binding",1,0.346115853894775,0,5,NA
"739","actin filament organization",1,0.814820468378834,0,1,NA
"740","activation of adenylate cyclase activity by G-protein signaling pathway",1,0.816423061126296,0,1,NA
"741","activation of caspase activity",1,0.816414906796119,0,1,NA
"742","activation of MAPK activity",1,0.816420104013201,0,1,NA
"743","activation of MAPKK activity",1,0.816423061126397,0,1,NA
"744","activation of MAPKKK activity",1,0.816338459501916,0,1,NA
"745","activation of protein kinase activity",1,0.813027378778079,0,1,NA
"746","activation of protein kinase B activity",1,0.616417842525513,0,2,NA
"747","activation of protein kinase C activity by G-protein coupled receptor protein signaling pathway",1,0.652555502352174,0,2,NA
"748","activation of store-operated calcium channel activity",1,0.815847415541592,0,1,NA
"749","actomyosin structure organization",1,0.816141352051291,0,1,NA
"750","acyl-CoA dehydrogenase activity",1,0.815673374904485,0,1,NA
"751","acyl-CoA oxidase activity",1,0.815673374904485,0,1,NA
"752","acylglycerol catabolic process",1,0.816419953200788,0,1,NA
"753","acylglycerol lipase activity",1,0.816419953200788,0,1,NA
"754","adaptive immune response",1,0.666333495897056,0,2,NA
"755","adenosine deaminase activity",1,0.816423061126317,0,1,NA
"756","adenosine kinase activity",1,0.816036096487225,0,1,NA
"757","adenosine salvage",1,0.816036096487225,0,1,NA
"758","adenosine to inosine editing",1,0.666333495896844,0,2,NA
"759","adenylate cyclase activity",1,0.816423061126296,0,1,NA
"760","adipose tissue development",1,0.81592573276419,0,1,NA
"761","ADP-ribosylation factor binding",1,0.812833580856055,0,1,NA
"762","ADP binding",1,0.648935537867959,0,2,NA
"763","adult chitin-containing cuticle pigmentation",1,0.815661089636441,0,1,NA
"764","adult locomotory behavior",1,0.740657570857454,0,1,NA
"765","aerobic respiration",1,0.543661651083872,0,3,NA
"766","aggregation involved in sorocarp development",1,0.814057707411934,0,1,NA
"767","aggresome",1,0.816423061126376,0,1,NA
"768","aging",1,0.814820468378834,0,1,NA
"769","allantoicase activity",1,0.630929765644453,0,1,NA
"770","allantoin catabolic process",1,0.630929765644453,0,1,NA
"771","alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity",1,0.816423061126557,0,1,NA
"772","alpha-1,6-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity",1,0.816423061126296,0,1,NA
"773","alpha-2 macroglobulin receptor activity",1,0.81185311151476,0,1,NA
"774","alpha-glucosidase activity",1,0.813011523331091,0,1,NA
"775","alpha-tubulin binding",1,0.63839659248435,0,2,NA
"776","alpha DNA polymerase:primase complex",1,0.796122441122596,0,1,NA
"777","alternative nuclear mRNA splicing, via spliceosome",1,0.816105731685168,0,1,NA
"778","alveolus development",1,0.599598310054955,0,2,NA
"779","aminoacyl-tRNA ligase activity",1,0.816398881610632,0,1,NA
"780","aminoacyl-tRNA synthetase multienzyme complex",1,0.816398881610632,0,1,NA
"781","anchored to plasma membrane",1,0.816092148527208,0,1,NA
"782","androgen receptor binding",1,0.816105731685168,0,1,NA
"783","anion transmembrane transporter activity",1,0.816291513961562,0,1,NA
"784","anion transport",1,0.816291513961562,0,1,NA
"785","anion:anion antiporter activity",1,0.816291513961562,0,1,NA
"786","ankyrin binding",1,0.813542048639205,0,1,NA
"787","anoikis",1,0.775158118937114,0,1,NA
"788","anterior/posterior pattern formation",1,0.568407444489624,0,2,NA
"789","anterograde axon cargo transport",1,0.816420104013201,0,1,NA
"790","anthranilate metabolic process",1,0.805196047873799,0,1,NA
"791","antibacterial humoral response",1,0.815839285902433,0,1,NA
"792","antibiotic biosynthetic process",1,0.807501700893121,0,1,NA
"793","antigen processing and presentation",1,0.816423061126337,0,1,NA
"794","antiporter activity",1,0.816423061126298,0,1,NA
"795","AP-4 adaptor complex",1,0.812563660710991,0,1,NA
"796","apical lamina of hyaline layer",1,0.648565048611459,0,2,NA
"797","apical protein localization",1,0.804634470787499,0,1,NA
