"","GO.Slim.Term","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","GO.Term"
"409","chromatin silencing",0.35239060663202,0.950882904990865,1,3,NA
"410","protein monoubiquitination",0.352411303883582,0.950876513455606,1,3,NA
"411","positive regulation of dendrite morphogenesis",0.353146727776047,0.950649077669457,1,3,NA
"412","Nup107-160 complex",0.35371555512983,0.950472723956977,1,3,NA
"413","response to oxidative stress",0.354220487749877,0.950315858137792,1,3,NA
"414","lipid transport",0.354755897090446,0.950149193640201,1,3,NA
"415","positive regulation of phosphoinositide 3-kinase activity",0.354771736710654,0.950144257830031,1,3,NA
"416","mitochondrion degradation",0.356280828777114,0.949672638451512,1,3,NA
"417","protein amino acid dephosphorylation",0.357415942912767,0.94931610565526,1,3,NA
"418","proline-rich region binding",0.361516545867017,0.948015276425062,1,3,NA
"419","cleavage furrow",0.364049436053658,0.94720165679128,1,3,NA
"420","extrinsic to internal side of plasma membrane",0.364411945125758,0.947084576030196,1,3,NA
"421","cell migration",0.364779318663218,0.946965761599335,1,3,NA
"422","intermediate filament cytoskeleton",0.366460979404608,0.946419793038674,1,3,NA
"423","peptidyl-tyrosine phosphorylation",0.366589718838523,0.946377854676054,1,3,NA
"424","protein phosphatase binding",0.367356827444676,0.94612754137131,1,3,NA
"425","chromatin remodeling",0.367649658456392,0.94603179910459,1,3,NA
"426","protease binding",0.368117083359693,0.945878755694225,1,3,NA
"427","apical part of cell",0.36963195385672,0.945380923087374,1,3,NA
"428","regulation of cytokinesis",0.371426930353537,0.944787395991866,1,3,NA
"429","regulation of actin filament polymerization",0.372869084309932,0.944307660795511,1,3,NA
"430","protein homooligomerization",0.374698415044371,0.943695434894754,1,3,NA
"431","extracellular matrix",0.37475524908068,0.94367634777514,1,3,"microfibril"
"432","DNA integration",0.374803655142713,0.874154944041974,2,10,NA
"433","cytoskeleton organization",0.375338096226009,0.943480373434697,1,3,NA
"434","NLS-bearing substrate import into nucleus",0.375824288944393,0.943316575257778,1,3,NA
"435","p53 binding",0.377991170094687,0.942582977628932,1,3,NA
"436","regulation of autophagy",0.378400996162928,0.94244357268567,1,3,NA
"437","response to hydrogen peroxide",0.379943589830599,0.941916966463163,1,3,NA
"438","innate immune response",0.381185790529435,0.872445694823064,2,9,NA
"439","metanephros development",0.381961722326996,0.941223516037587,1,3,NA
"440","germ cell development",0.384082969883203,0.940489105459041,1,3,NA
"441","cellular response to starvation",0.384286057062427,0.940418495194001,1,3,NA
"442","skeletal system development",0.38621012535434,0.939746933254091,1,3,NA
"443","nuclear localization sequence binding",0.389486398172096,0.93859257035996,1,3,NA
"444","heparin binding",0.390265189002672,0.938316153284493,1,3,NA
"445","4 iron, 4 sulfur cluster binding",0.392317397048502,0.937584032242262,1,3,NA
"446","protein kinase activity",0.392931275377753,0.801098104369375,4,23,NA
"447","anaphase-promoting complex",0.39512100766071,0.936575076375202,1,3,NA
"448","dorsal closure",0.395828631826177,0.936318810653187,1,3,NA
"449","clathrin-coated vesicle",0.396849858868791,0.93594782745951,1,3,NA
"450","neuron apoptosis",0.402203223003546,0.933980825517477,1,3,NA
"451","macromolecular complex",0.408367270134881,0.814014551459113,3,17,NA
"452","catalytic activity",0.408529928655987,0.853669455977637,2,10,NA
"453","extracellular vesicular exosome",0.416459788795819,0.808135278902168,3,17,NA
"454","calcium ion binding",0.421200781061563,0.760981371002899,5,30,NA
"455","dendritic spine",0.425164747284369,0.917018903218576,1,4,NA
"456","positive regulation of angiogenesis",0.42528578452992,0.916965447009068,1,4,NA
"457","ER-associated protein catabolic process",0.425822828667986,0.916727997363884,1,4,NA
"458","condensed chromosome kinetochore",0.428567523216093,0.915507717908611,1,4,NA
"459","SH3 domain binding",0.429012713016742,0.915308723619279,1,4,NA
"460","ubiquitin binding",0.429769904707033,0.914969583738526,1,4,NA
"461","vesicle-mediated transport",0.441261570106913,0.909715709575587,1,4,NA
"462","transferase activity",0.442146003967157,0.909302964408111,1,4,NA
"463","NADP or NADPH binding",0.443303882413024,0.908760777635722,1,4,NA
"464","protein K63-linked ubiquitination",0.444336105521384,0.90827567537147,1,4,NA
"465","metallopeptidase activity",0.444387076945571,0.908251677977959,1,4,NA
"466","response to organic substance",0.445598779873648,0.907680015480949,1,4,NA
"467","non-membrane spanning protein tyrosine kinase activity",0.446215934895786,0.907387971048685,1,4,NA
"468","response to hypoxia",0.447457907789309,0.906798450899887,1,4,NA
"469","macroautophagy",0.447712119440588,0.906677487883741,1,4,NA
"470","endosome membrane",0.448348122351875,0.825333886939935,2,11,NA
"471","cell cortex",0.449347853282165,0.905896720556557,1,4,NA
"472","metabolic process",0.451718274326368,0.822982113431223,2,11,NA
"473","carbohydrate metabolic process",0.454272406793138,0.903520645638229,1,4,NA
"474","positive regulation of I-kappaB kinase/NF-kappaB cascade",0.456696298633032,0.902336977523324,1,4,NA
"475","negative regulation of transcription, DNA-dependent",0.457048287125992,0.819227898233538,2,11,NA
"476","circadian rhythm",0.458005956036244,0.901693516879517,1,4,NA
"477","rough endoplasmic reticulum",0.460769128454292,0.900326869103868,1,4,NA
"478","neuron development",0.461237465863612,0.900094011483917,1,4,NA
"479","endomembrane system",0.464621453935334,0.898400920120111,1,4,NA
"480","endosome transport",0.464963015016969,0.898228993598449,1,4,NA
"481","oogenesis",0.468164336084626,0.896608314845394,1,4,NA
"482","negative regulation of gene expression",0.468561931944666,0.896405856610277,1,4,NA
"483","protein deubiquitination",0.470049746555464,0.809889577335982,2,11,NA
"484","kidney development",0.476179984582849,0.892476145831053,1,4,NA
"485","cell aging",0.479889203955244,0.890527664949592,1,4,NA
"486","response to stimulus",0.48504402819202,0.887781104223492,1,4,NA
"487","visual perception",0.48504402819202,0.887781104223492,1,4,NA
"488","DNA recombination",0.487069191858122,0.79537086909722,2,12,NA
"489","metalloendopeptidase activity",0.489972199659982,0.885112754054524,1,4,NA
"490","central nervous system development",0.490093333081559,0.885046638393534,1,4,NA
"491","neurogenesis",0.492453322608791,0.883753448544537,1,4,NA
"492","extracellular matrix structural constituent",0.494630249732959,0.882551956247554,1,4,NA
"493","RNA processing",0.497990757106925,0.874141553109259,1,5,NA
"494","regulation of mRNA stability",0.513213586817445,0.864999185727976,1,5,NA
"495","DNA binding",0.513808806673667,0.642828615937931,8,55,NA
"496","cytosol",0.514183695796272,0.595626307155001,19,136,"phosphopyruvate hydratase complex"
"497","establishment or maintenance of chromatin architecture",0.514991457485499,0.863903171823041,1,5,NA
"498","transmembrane receptor protein tyrosine kinase signaling pathway",0.519027310130171,0.861392830307835,1,5,NA
"499","late endosome membrane",0.522045309371065,0.859495187224792,1,5,NA
"500","regulation of cell proliferation",0.524286071915523,0.858074861485145,1,5,NA
"501","collagen",0.532877409953427,0.860043980227763,1,4,NA
"502","growth cone",0.53458046015453,0.85142328691932,1,5,NA
"503","cell cycle",0.538497244620509,0.676161023926621,4,27,NA
"504","response to nutrient",0.54356398988157,0.84544589920001,1,5,NA
"505","early endosome membrane",0.552366583410891,0.839428791466744,1,5,NA
"506","centriole",0.553944487850094,0.838333156857685,1,5,NA
"507","cytoplasmic vesicle",0.560255558827473,0.735338817770869,2,12,NA
"508","enzyme binding",0.569099511687463,0.821958116483634,1,6,NA
"509","protein C-terminus binding",0.570978244361106,0.820548890205498,1,6,NA
"510","cadherin binding",0.571566089899481,0.820106334014584,1,6,NA
"511","endoplasmic reticulum lumen",0.575445364021866,0.817166409411811,1,6,NA
"512","cytoplasm",0.585590921002649,0.51673878539752,23,171,NA
"513","protein tyrosine phosphatase activity",0.588741500134872,0.806829489777374,1,6,NA
"514","lysosome",0.590169578994587,0.805694849696713,1,6,NA
"515","",0.594613564816877,0.700125647411199,2,14,NA
"516","Golgi organization",0.598545839635288,0.798942320235226,1,6,NA
"517","cell differentiation",0.606662327309207,0.686961021329453,2,15,NA
"518","protein import into nucleus",0.609491222882271,0.789862721282014,1,6,NA
"519","locomotory behavior",0.612981991875582,0.786904616508986,1,6,NA
"520","heart development",0.617334081969872,0.783173562970361,1,6,NA
"521","positive regulation of apoptosis",0.621259152516974,0.779767114612687,1,6,NA
"522","protein heterodimerization activity",0.636572422548558,0.761223192312096,1,7,NA
"523","spermatogenesis",0.638242498773112,0.656582288313986,2,14,NA
"524","axon",0.644603981340181,0.649905056399862,2,14,NA
"525","nervous system development",0.646389975468392,0.751979996410516,1,7,NA
"526","endoplasmic reticulum",0.648089257609318,0.593015403184348,3,24,NA
"527","mitochondrion organization",0.656782053131958,0.741900255937573,1,7,NA
"528","late endosome",0.662302313608498,0.736418713980208,1,7,NA
"529","dynein intermediate chain binding",0.671282460336737,0.732684510715867,1,6,NA
"530","nuclear matrix",0.673444939836967,0.725077037027585,1,7,NA
"531","Golgi membrane",0.674052878978606,0.614645742634308,2,16,NA
"532","proteasomal ubiquitin-dependent protein catabolic process",0.674321780829078,0.720166336173163,1,8,NA
"533","transcription coactivator activity",0.674827509990083,0.719635799518404,1,8,NA
"534","heme binding",0.675776219648507,0.718638412693962,1,8,NA
"535","kinase activity",0.676533344792946,0.721866327389471,1,7,"two-component sensor activity"
"536","Rab GTPase binding",0.689316418412186,0.704093751740599,1,8,NA
"537","mitochondrion",0.690565642475351,0.513488310931776,4,34,"mitochondrial chromosome"
"538","lipid binding",0.693333558666791,0.699664758840459,1,8,NA
"539","GTPase activity",0.695157493092904,0.697636222579622,1,8,NA
"540","basolateral plasma membrane",0.695646058251277,0.69709097047823,1,8,NA
"541","microtubule",0.695662340589468,0.589727412159606,2,16,NA
"542","apical plasma membrane",0.697254978261194,0.695289723915641,1,8,NA
"543","transcription, DNA-dependent",0.697476607910947,0.45799798464612,7,58,NA
"544","iron ion binding",0.69994059987001,0.692263651495153,1,8,NA
"545","membrane",0.704125030450334,0.440972950102061,8,66,NA
"546","lysosomal membrane",0.704577164717736,0.686981513669149,1,8,NA
"547","DNA replication",0.707920902778559,0.683126154834014,1,8,NA
"548","cytoskeleton",0.711799634368589,0.569011160063192,2,17,"cellular bud neck contractile ring"
"549","negative regulation of transcription from RNA polymerase II promoter",0.722805959072337,0.554192610647237,2,18,NA
"550","protein homodimerization activity",0.726108502414923,0.550041519061052,2,18,NA
"551","nuclear mRNA splicing, via spliceosome",0.733161929391885,0.649171199679605,1,9,NA
"552","plasma membrane",0.763350457062374,0.362531222031068,9,76,"1,3-beta-glucan synthase complex"
"553","ATP binding",0.773234141673171,0.339361959700479,11,93,NA
"554","early endosome",0.773478271253917,0.591994186389625,1,10,NA
"555","brain development",0.784307629483362,0.576163323136972,1,10,NA
"556","ubiquitin protein ligase binding",0.792752382580429,0.56086999855789,1,11,NA
"557","cell adhesion",0.798160760249858,0.55507086818251,1,10,"agglutination involved in conjugation with cellular fusion"
"558","nucleoplasm",0.800424257175941,0.305307878808798,11,95,NA
"559","GTP binding",0.801335916536538,0.547510388758014,1,11,NA
"560","nucleic acid binding",0.80284645060515,0.349864157250612,5,49,NA
"561","GTPase activator activity",0.804676228667989,0.542206195837289,1,11,NA
"562","cell junction",0.810424387303995,0.532935846260425,1,11,NA
"563","nucleolus",0.813502671490549,0.379922624831283,3,30,NA
"564","protein serine/threonine kinase activity",0.817160568512575,0.419416386460049,2,21,NA
"565","dendrite",0.819492663658776,0.51793100776081,1,11,NA
"566","oxidoreductase activity",0.821182050184879,0.512888119320444,1,12,NA
"567","cell soma",0.822650429788638,0.512592879496623,1,11,NA
"568","calmodulin binding",0.838655136691067,0.482347053650817,1,12,NA
"569","mitochondrial inner membrane",0.841747715732037,0.474853944625386,1,13,NA
"570","regulation of transcription from RNA polymerase II promoter",0.848951044235851,0.461517915123337,1,13,NA
"571","positive regulation of transcription from RNA polymerase II promoter",0.867259676398955,0.424281482968708,1,14,NA
"572","perinuclear region of cytoplasm",0.874987499543136,0.319581862373568,2,24,NA
"573","protein ubiquitination",0.902786160479884,0.344292046743595,1,16,NA
"574","integral to membrane",0.911260581668329,0.153295126458519,11,110,NA
"575","nuclear speck",0.9188635854647,0.303813257795161,1,17,NA
"576","oxidation reduction",0.920900435081232,0.297674207249683,1,18,NA
"577","multicellular organismal development",0.953277229811798,0.204064877325231,1,20,NA
"578","endoplasmic reticulum membrane",0.953910290357397,0.148570912226348,2,33,NA
"579","regulation of transcription, DNA-dependent",0.96810018851892,0.110607376030288,2,36,NA
"580","nucleus",0.993838119798413,0.0129309204110558,16,184,"repairosome"
"581","RNA splicing",0.999999999999997,0.163312237158893,0,13,NA
"582","'de novo' IMP biosynthetic process",1,0.84026827310472,0,1,NA
"583","'de novo' protein folding",1,0.759651593193308,0,2,NA
"584","'de novo' pyrimidine base biosynthetic process",1,0.712978180041525,0,2,NA
"585","(S)-3-amino-2-methylpropionate transaminase activity",1,0.839722405627248,0,1,NA
"586","1-acylglycerol-3-phosphate O-acyltransferase activity",1,0.871524201106775,0,1,NA
"587","1-acylglycerophosphocholine O-acyltransferase activity",1,0.871524201106775,0,1,NA
"588","1-phosphatidylinositol-3-kinase activity",1,0.717136448424279,0,2,NA
"589","1-phosphatidylinositol-4-phosphate 5-kinase activity",1,0.870957660563029,0,1,NA
"590","2-acylglycerol-3-phosphate O-acyltransferase activity",1,0.871524201106775,0,1,NA
"591","2 iron, 2 sulfur cluster binding",1,0.638161844860377,0,3,NA
"592","3'-5'-exoribonuclease activity",1,0.872087524289685,0,1,NA
"593","3'-5' DNA helicase activity",1,0.872087524287787,0,1,NA
"594","3'-5' exonuclease activity",1,0.872087524289598,0,1,NA
"595","3'-phosphoadenosine 5'-phosphosulfate metabolic process",1,0.872087524289613,0,1,NA
"596","3-oxoacyl-[acyl-carrier-protein] reductase activity",1,0.871781968735426,0,1,NA
"597","4-aminobutyrate transaminase complex",1,0.839722405627248,0,1,NA
"598","4-aminobutyrate:2-oxoglutarate transaminase activity",1,0.839722405627248,0,1,NA
"599","4-coumarate-CoA ligase activity",1,0.87207727613769,0,1,NA
"600","5'-3' exoribonuclease activity",1,0.872087524289613,0,1,NA
"601","5-oxoprolinase (ATP-hydrolyzing) activity",1,0.851072374233133,0,1,NA
"602","5S class rRNA transcription",1,0.847476423855746,0,1,NA
"603","8-oxo-7,8-dihydroguanine triphosphatase activity",1,0.872087524289598,0,1,NA
"604","90S preribosome",1,0.760379787464451,0,2,NA
"605","A band",1,0.872087524289919,0,1,NA
"606","acetylglucosaminyltransferase activity",1,0.760297355967403,0,2,NA
"607","acidic amino acid transmembrane transporter activity",1,0.872087524289613,0,1,NA
"608","acrosomal vesicle",1,0.662347222951472,0,3,NA
"609","acrosome assembly",1,0.861713587950255,0,1,NA
"610","actin binding",1,0.140023790499677,0,13,NA
"611","actin cytoskeleton",1,0.648907339680622,0,3,NA
"612","actin cytoskeleton reorganization",1,0.614381140928172,0,3,NA
"613","actin filament",1,0.867354887848901,0,1,NA
"614","actin filament binding",1,0.473289794356546,0,5,NA
"615","actin filament capping",1,0.594913617844078,0,3,NA
"616","actin filament organization",1,0.868178417867684,0,1,NA
"617","activation of adenylate cyclase activity by G-protein signaling pathway",1,0.872087524289613,0,1,NA
"618","activation of caspase activity",1,0.872067248979154,0,1,NA
"619","activation of MAPK activity",1,0.872080171553715,0,1,NA
"620","activation of MAPKK activity",1,0.872087524289817,0,1,NA
"621","activation of MAPKKK activity",1,0.871877179749827,0,1,NA
"622","activation of protein kinase activity",1,0.864395099920402,0,1,NA
"623","activation of protein kinase B activity",1,0.706933537383273,0,2,NA
"624","activation of protein kinase C activity by G-protein coupled receptor protein signaling pathway",1,0.734940620319429,0,2,NA
"625","actomyosin structure organization",1,0.871387223548987,0,1,NA
"626","acyl-CoA binding",1,0.872087524289598,0,1,NA
"627","acyl-CoA dehydrogenase activity",1,0.870224767518246,0,1,NA
"628","acyl-CoA metabolic process",1,0.872087524289598,0,1,NA
"629","acyl-CoA oxidase activity",1,0.870224767518246,0,1,NA
"630","acylglycerol catabolic process",1,0.87207979656598,0,1,NA
"631","acylglycerol lipase activity",1,0.87207979656598,0,1,NA
"632","adaptive immune response",1,0.76037978746488,0,2,NA
"633","adenosine deaminase activity",1,0.872087524289643,0,1,NA
"634","adenosine kinase activity",1,0.871125650058139,0,1,NA
"635","adenosine salvage",1,0.871125650058139,0,1,NA
"636","adenosine to inosine editing",1,0.760379787464477,0,2,NA
"637","adenylate cyclase activity",1,0.872087524289613,0,1,NA
"638","ADP-ribosylation factor binding",1,0.864025076554815,0,1,NA
"639","ADP binding",1,0.733352551066534,0,2,NA
"640","adult chitin-containing cuticle pigmentation",1,0.870194329947444,0,1,NA
"641","adult locomotory behavior",1,0.825750388276416,0,1,NA
"642","aerobic respiration",1,0.662843797695178,0,3,NA
"643","aggregation involved in sorocarp development",1,0.866485667972646,0,1,NA
"644","aggresome",1,0.872087524289759,0,1,NA
"645","aging",1,0.868178417867684,0,1,NA
"646","allantoicase activity",1,0.811939619909617,0,1,NA
"647","allantoin catabolic process",1,0.811939619909617,0,1,NA
"648","alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity",1,0.872087524290092,0,1,NA
"649","alpha-1,6-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity",1,0.872087524289627,0,1,NA
"650","alpha-2 macroglobulin receptor activity",1,0.862256220036488,0,1,NA
"651","alpha-glucosidase activity",1,0.864364562477904,0,1,NA
"652","alpha-L-fucosidase activity",1,0.869226274757183,0,1,NA
"653","alpha-tubulin binding",1,0.731353400597203,0,2,NA
"654","alpha DNA polymerase:primase complex",1,0.846368789807639,0,1,NA
"655","alternative nuclear mRNA splicing, via spliceosome",1,0.871298697444271,0,1,NA
"656","aminoacyl-tRNA ligase activity",1,0.872027403977738,0,1,NA
"657","aminoacyl-tRNA synthetase multienzyme complex",1,0.872027403977738,0,1,NA
"658","anchored to membrane",1,0.859448989868652,0,1,NA
"659","anchored to plasma membrane",1,0.871264941011231,0,1,NA
"660","androgen receptor binding",1,0.871298697444271,0,1,NA
"661","androgen receptor signaling pathway",1,0.662242562940591,0,3,NA
"662","angiogenesis",1,0.660377586941156,0,3,NA
"663","anion transmembrane transporter activity",1,0.87176047165703,0,1,NA
"664","anion transport",1,0.87176047165703,0,1,NA
"665","anion:anion antiporter activity",1,0.87176047165703,0,1,NA
"666","ankyrin binding",1,0.865412665082859,0,1,NA
"667","anoikis",1,0.835884125882358,0,1,NA
"668","anterograde axon cargo transport",1,0.872080171553715,0,1,NA
"669","antibacterial humoral response",1,0.87063666943591,0,1,NA
"670","antigen processing and presentation",1,0.872087524289699,0,1,NA
"671","antiporter activity",1,0.872087524289598,0,1,NA
"672","AP-4 adaptor complex",1,0.863521229628828,0,1,NA
"673","apical lamina of hyaline layer",1,0.73598782289491,0,2,NA
"674","apical protein localization",1,0.853102589133402,0,1,NA
"675","apolipoprotein binding",1,0.862256220036488,0,1,NA
"676","apoptotic cell clearance",1,0.862256220036488,0,1,NA
"677","arachidonate-CoA ligase activity",1,0.868062234439395,0,1,NA
"678","arachidonic acid metabolic process",1,0.87207979656598,0,1,NA
"679","armadillo repeat domain binding",1,0.872087524289598,0,1,NA
"680","aromatase activity",1,0.871600290673913,0,1,NA
"681","aromatic amino acid transmembrane transporter activity",1,0.872087524289598,0,1,NA
"682","Arp2/3 complex-mediated actin nucleation",1,0.760228300547478,0,2,NA
"683","aryl hydrocarbon receptor activity",1,0.872017141137109,0,1,NA
"684","aryl hydrocarbon receptor complex",1,0.872017141137109,0,1,NA
"685","aryl sulfotransferase activity",1,0.872087524289613,0,1,NA
"686","arylsulfatase activity",1,0.740852733137948,0,2,NA
"687","aspartate carbamoyltransferase activity",1,0.853222833773566,0,1,NA
"688","aspartate transport",1,0.872087524289613,0,1,NA
"689","aspartic endopeptidase activity, intramembrane cleaving",1,0.871627681487225,0,1,NA
"690","ATP-dependent 3'-5' DNA helicase activity",1,0.759742390764537,0,2,NA
"691","ATP-dependent RNA helicase activity",1,0.409846673833135,0,6,NA
"692","ATP biosynthetic process",1,0.872087524289613,0,1,NA
"693","ATP diphosphatase activity",1,0.872087524289598,0,1,NA
"694","ATP hydrolysis coupled proton transport",1,0.65278680457906,0,3,NA
"695","ATP metabolic process",1,0.746516549089195,0,2,NA
"696","ATP synthesis coupled electron transport",1,0.760379787464778,0,2,NA
"697","ATP synthesis coupled proton transport",1,0.659694523178953,0,3,NA
"698","ATPase activator activity",1,0.872087524289613,0,1,NA
"699","ATPase binding",1,0.756772021397928,0,2,NA
"700","attachment of telomeres to nuclear envelope",1,0.871829576081513,0,1,NA
"701","auditory receptor cell stereocilium organization",1,0.872080171553715,0,1,NA
"702","axon extension",1,0.49174067381294,0,4,NA
"703","axon guidance",1,0.635584735715349,0,3,NA
"704","axon target recognition",1,0.844092881330876,0,1,NA
"705","axonal defasciculation",1,0.871538622467746,0,1,NA
"706","axonemal dynein complex",1,0.573950242971191,0,3,NA
"707","axonemal dynein complex assembly",1,0.865479494757333,0,1,NA
"708","axonemal microtubule depolymerization",1,0.85531696816658,0,1,NA
"709","axoneme assembly",1,0.648621179756987,0,3,NA
"710","axonogenesis",1,0.701022650728714,0,2,NA
"711","B cell activation",1,0.872087524290092,0,1,NA
"712","B cell affinity maturation",1,0.872087524290092,0,1,NA
"713","B cell homeostasis",1,0.822086833948983,0,1,NA
"714","B cell receptor signaling pathway",1,0.872087524290092,0,1,NA
"715","basal plasma membrane",1,0.733419658966981,0,2,NA
"716","base-excision repair",1,0.872020212586136,0,1,NA
"717","base-excision repair, DNA ligation",1,0.872020212586136,0,1,NA
"718","base conversion or substitution editing",1,0.872087524289643,0,1,NA
"719","behavioral response to cocaine",1,0.839722405627248,0,1,NA
"720","beta-2 adrenergic receptor binding",1,0.872087524289598,0,1,NA
"721","beta-amyloid binding",1,0.70381727692651,0,2,NA
"722","beta-amyloid metabolic process",1,0.871522953376412,0,1,NA
"723","betaine-homocysteine S-methyltransferase activity",1,0.872062683113224,0,1,NA
"724","bile acid biosynthetic process",1,0.862124837398147,0,1,NA
"725","binding of sperm to zona pellucida",1,0.758535829698877,0,2,NA
"726","biotin binding",1,0.858452823837993,0,1,NA
"727","biotin metabolic process",1,0.858452823837993,0,1,NA
"728","biphenyl metabolic process",1,0.871600290673913,0,1,NA
"729","BLOC-2 complex",1,0.872087524289598,0,1,NA
"730","blood coagulation",1,0.760379787464501,0,2,NA
"731","blood vessel development",1,0.647749903833901,0,3,NA
"732","blood vessel maturation",1,0.849218609394602,0,1,NA
"733","blood vessel morphogenesis",1,0.872087524289598,0,1,NA
"734","blood vessel remodeling",1,0.856209582169842,0,1,NA
"735","BMP signaling pathway",1,0.710820375965951,0,2,NA
"736","bone development",1,0.659923430429501,0,3,NA
"737","border follicle cell migration",1,0.87063666943591,0,1,NA
"738","brahma complex",1,0.870194329947444,0,1,NA
"739","brain morphogenesis",1,0.868194513953177,0,1,NA
"740","branching involved in ureteric bud morphogenesis",1,0.547334426154117,0,4,NA
"741","BRCA1-A complex",1,0.86582020183333,0,1,NA
"742","BRISC complex",1,0.86582020183333,0,1,NA
"743","bristle development",1,0.84569075950029,0,1,NA
"744","brush border membrane",1,0.856209582169842,0,1,NA
"745","C-terminal protein lipidation",1,0.871746388462712,0,1,NA
"746","CAAX-protein geranylgeranyltransferase activity",1,0.872087524289598,0,1,NA
"747","CAAX-protein geranylgeranyltransferase complex",1,0.872087524289598,0,1,NA
"748","calcium- and calmodulin-responsive adenylate cyclase activity",1,0.872087524289613,0,1,NA
"749","calcium-dependent cell-cell adhesion",1,0.872087524289628,0,1,NA
"750","calcium-mediated signaling",1,0.65986433649599,0,3,NA
"751","calcium channel complex",1,0.860288080972492,0,1,NA
"752","calcium ion homeostasis",1,0.865235693119451,0,1,NA
"753","calcium ion import",1,0.860288080972492,0,1,NA
"754","calcium:sodium antiporter activity",1,0.865235693119451,0,1,NA
"755","cAMP-mediated signaling",1,0.749531546699263,0,2,NA
"756","cAMP biosynthetic process",1,0.872087524289613,0,1,NA
"757","carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity",1,0.853222833773566,0,1,NA
"758","carbohydrate binding",1,0.734251511931266,0,2,NA
"759","carboxyl- or carbamoyltransferase activity",1,0.853222833773566,0,1,NA
"760","carboxylic acid binding",1,0.872087524289598,0,1,NA
"761","carboxypeptidase activity",1,0.872087524289801,0,1,NA
"762","cardiac muscle cell development",1,0.693953960293525,0,2,NA
"763","cardiac muscle contraction",1,0.722305340355422,0,2,NA
"764","cartilage development",1,0.856209582169842,0,1,NA
"765","catecholamine metabolic process",1,0.856209582169842,0,1,NA
"766","cation channel activity",1,0.872087524289598,0,1,NA
"767","caveola",1,0.865412665082859,0,1,NA
"768","CCR4-NOT complex",1,0.87134158504125,0,1,NA
"769","CCR4-NOT core complex",1,0.87134158504125,0,1,NA
"770","Cdc73/Paf1 complex",1,0.871465324889987,0,1,NA
"771","cell-cell junction",1,0.741351188200131,0,2,NA
"772","cell-cell signaling",1,0.869108890510306,0,1,"neurotransmitter uptake"
"773","cell communication",1,0.845885667356053,0,1,NA
"774","cell cycle arrest",1,0.699557729488133,0,2,NA
"775","cell division site",1,0.871249875040747,0,1,NA
"776","cell fate commitment",1,0.84569075950029,0,1,NA
"777","cell leading edge",1,0.628266936717097,0,3,NA
"778","cell maturation",1,0.872087524290092,0,1,NA
"779","cell morphogenesis",1,0.868781838574426,0,1,NA
"780","cell motility",1,0.871535758112326,0,1,NA
"781","cell projection",1,0.698950935130468,0,2,NA
"782","cell projection organization",1,0.662843797694903,0,3,NA
"783","cell redox homeostasis",1,0.502389719976185,0,5,NA
"784","cell surface",1,0.34709150949404,0,7,NA
"785","cellular amine metabolic process",1,0.872087524289613,0,1,NA
"786","cellular amino acid biosynthetic process",1,0.760336713943484,0,2,NA
"787","cellular copper ion homeostasis",1,0.856209582169842,0,1,NA
"788","cellular potassium ion homeostasis",1,0.865412665082859,0,1,NA
"789","cellular protein localization",1,0.759898027329036,0,2,NA
"790","cellular protein metabolic process",1,0.60923009855471,0,3,NA
"791","cellular respiration",1,0.872087524289613,0,1,NA
"792","cellular response to amino acid starvation",1,0.635245590888069,0,3,NA
"793","cellular response to glucose starvation",1,0.74707634745002,0,2,NA
"794","cellular response to hormone stimulus",1,0.870843697856837,0,1,NA
"795","cellular response to nutrient levels",1,0.835884125882358,0,1,NA
"796","cellular response to oxidative stress",1,0.576733985376413,0,4,NA
"797","cellular response to reactive oxygen species",1,0.759113012586058,0,2,NA
"798","cellular response to UV",1,0.731353400597082,0,2,NA
"799","cellular sodium ion homeostasis",1,0.865412665082859,0,1,NA
"800","CenH3-containing nucleosome assembly at centromere",1,0.872087524289802,0,1,NA
"801","central nervous system neuron development",1,0.856209582169842,0,1,NA
"802","centriolar satellite",1,0.867614716712249,0,1,NA
"803","centripetally migrating follicle cell migration",1,0.844092881330876,0,1,NA
"804","centromere complex assembly",1,0.872087524289802,0,1,NA
"805","centromeric heterochromatin",1,0.852099198261701,0,1,NA
"806","centromeric heterochromatin formation",1,0.852099198261701,0,1,NA
"807","centrosome",1,0.178530079779012,0,11,NA
"808","centrosome duplication",1,0.842318915516333,0,1,NA
"809","ceramide biosynthetic process",1,0.872087524289598,0,1,NA
"810","cerebellum morphogenesis",1,0.872020212586136,0,1,NA
"811","cerebral cortex development",1,0.864947842220058,0,1,NA
"812","cerebral cortex regionalization",1,0.872087524289817,0,1,NA
"813","chaperone-mediated protein complex assembly",1,0.872043862665721,0,1,NA
"814","chaperone binding",1,0.554719560460728,0,4,NA
"815","chaperone mediated protein folding independent of cofactor",1,0.872043862665721,0,1,NA
"816","chaperonin-containing T-complex",1,0.759651593193308,0,2,NA
"817","chitin binding",1,0.870794462726279,0,1,NA
"818","chitin metabolic process",1,0.870794462726279,0,1,NA
"819","chloride transmembrane transporter activity",1,0.87176047165703,0,1,NA
