"","GO.Slim.Term","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","GO.Term"
"399","microtubule",0.660033771251897,0.630396688382012,2,16,NA
"400","chromatin binding",0.661270600766801,0.627776463060965,2,17,NA
"401","nuclear speck",0.662968368886005,0.625905731010001,2,17,NA
"402","protein domain specific binding",0.670236668850105,0.724532335818226,1,8,NA
"403","intracellular protein transport",0.673744453523735,0.720881353557574,1,8,NA
"404","G-protein coupled receptor protein signaling pathway",0.674148119479252,0.720458778938574,1,8,NA
"405","apical plasma membrane",0.676331309642,0.718164569921051,1,8,NA
"406","oxidation reduction",0.678415878692491,0.607440317850706,2,18,NA
"407","negative regulation of apoptosis",0.680837418973392,0.713382210064956,1,8,NA
"408","GTPase activity",0.684432378576504,0.709520789030005,1,8,NA
"409","nuclear envelope",0.691861117849566,0.701409448583821,1,8,NA
"410","protein homodimerization activity",0.695503255700184,0.587596550690485,2,18,NA
"411","plasma membrane",0.697527007424624,0.441086397478742,9,76,"1,3-beta-glucan synthase complex"
"412","negative regulation of cell proliferation",0.698755887141447,0.690446166165375,1,9,NA
"413","nucleus",0.707447438364081,0.387941643784535,22,184,"repairosome"
"414","nuclear mRNA splicing, via spliceosome",0.708931846861508,0.678717661346576,1,9,NA
"415","transcription factor binding",0.710521636383683,0.676852828406178,1,9,NA
"416","hydrolase activity",0.711820777859241,0.566916597995507,2,19,NA
"417","cell cycle",0.716227614072431,0.512445694897761,3,27,NA
"418","innate immune response",0.728351914747735,0.65531274668045,1,9,NA
"419","double-strand break repair via homologous recombination",0.734516445921103,0.647589276865964,1,9,NA
"420","cilium",0.741757564703942,0.529059214269405,2,19,NA
"421","helicase activity",0.753818877754368,0.619497620082776,1,10,NA
"422","transcription from RNA polymerase II promoter",0.758774099582125,0.612760156089041,1,10,NA
"423","ubiquitin protein ligase binding",0.774665430122827,0.587952567003761,1,11,NA
"424","cilium morphogenesis",0.775248719579094,0.589583189237291,1,10,NA
"425","cell proliferation",0.783368860432597,0.575188268055758,1,11,NA
"426","negative regulation of transcription, DNA-dependent",0.785177338199291,0.572490397691379,1,11,NA
"427","integral to membrane",0.788118398779883,0.316667996665544,12,110,NA
"428","GTP binding",0.790453629666101,0.564527202622927,1,11,NA
"429","protein deubiquitination",0.792314144232749,0.561686022580054,1,11,NA
"430","dendrite",0.799266715261665,0.550911657804069,1,11,NA
"431","cell soma",0.801547206409376,0.547322504468031,1,11,NA
"432","cell division",0.820033615583315,0.414294123090083,2,22,NA
"433","calmodulin binding",0.823173275619635,0.509653996593424,1,12,NA
"434","regulation of transcription from RNA polymerase II promoter",0.835591568153443,0.486124719916902,1,13,NA
"435","actin binding",0.840349359751578,0.47755510995035,1,13,NA
"436","protein kinase binding",0.840742272751558,0.476840669866318,1,13,NA
"437","positive regulation of transcription from RNA polymerase II promoter",0.850722878351426,0.456724816379572,1,14,NA
"438","protein amino acid phosphorylation",0.855829186416547,0.353268586738932,2,25,NA
"439","transcription factor activity",0.856589260413674,0.44550929127658,1,14,NA
"440","cell differentiation",0.866287468650532,0.424996940965837,1,15,NA
"441","extracellular space",0.866360541653246,0.426247780646531,1,14,NA
"442","DNA repair",0.88212576753934,0.305409337638364,2,26,NA
"443","ATP binding",0.890969287948584,0.190525097670337,9,93,NA
"444","Golgi membrane",0.896503247299103,0.359036194738896,1,16,NA
"445","extracellular vesicular exosome",0.90940573424407,0.327543066454363,1,17,NA
"446","negative regulation of transcription from RNA polymerase II promoter",0.917836535012825,0.305668816707077,1,18,NA
"447","nucleolus",0.922667435743877,0.222265765632767,2,30,NA
"448","cytosol",0.932705223037935,0.11680257937957,13,136,"phosphopyruvate hydratase complex"
"449","protein transport",0.941692126184068,0.239366857847808,1,20,NA
"450","intracellular",0.9424493748269,0.237153096212134,1,20,NA
"451","endoplasmic reticulum membrane",0.943310031577921,0.174629053496028,2,33,NA
"452","multicellular organismal development",0.944489010862342,0.231134446252102,1,20,NA
"453","mitochondrion",0.945028484409728,0.170289168178788,2,34,"mitochondrial chromosome"
"454","membrane",0.949303070338415,0.115720718220788,5,66,NA
"455","protein serine/threonine kinase activity",0.950401011823142,0.212620955137269,1,21,NA
"456","nucleoplasm",0.952181550041861,0.0965484726751156,8,95,NA
"457","protein kinase activity",0.961149319400233,0.177013329618524,1,23,NA
"458","",1,0.14115900620908,0,14,NA
"459","'de novo' IMP biosynthetic process",1,0.855041082838201,0,1,NA
"460","'de novo' protein folding",1,0.76645567570399,0,2,NA
"461","'de novo' pyrimidine base biosynthetic process",1,0.735015859471354,0,2,NA
"462","(S)-3-amino-2-methylpropionate transaminase activity",1,0.854655694251077,0,1,NA
"463","1-acylglycerol-3-phosphate O-acyltransferase activity",1,0.874715796213429,0,1,NA
"464","1-acylglycerophosphocholine O-acyltransferase activity",1,0.874715796213429,0,1,NA
"465","1-phosphatidylinositol-3-kinase activity",1,0.737562109557099,0,2,NA
"466","1-phosphatidylinositol-4-phosphate 5-kinase activity",1,0.873740524830703,0,1,NA
"467","2-acylglycerol-3-phosphate O-acyltransferase activity",1,0.874715796213429,0,1,NA
"468","2-oxoglutarate metabolic process",1,0.767369586065729,0,2,NA
"469","2 iron, 2 sulfur cluster binding",1,0.659486034092906,0,3,NA
"470","3'-5'-exoribonuclease activity",1,0.881596536272944,0,1,NA
"471","3'-5' DNA helicase activity",1,0.878452345623215,0,1,NA
"472","3'-5' exonuclease activity",1,0.878960713245243,0,1,NA
"473","3'-phosphoadenosine 5'-phosphosulfate metabolic process",1,0.880261043456076,0,1,NA
"474","3-oxoacyl-[acyl-carrier-protein] reductase activity",1,0.875405126202223,0,1,NA
"475","4-aminobutyrate transaminase complex",1,0.854655694251077,0,1,NA
"476","4-aminobutyrate:2-oxoglutarate transaminase activity",1,0.854655694251077,0,1,NA
"477","4-coumarate-CoA ligase activity",1,0.877472375311686,0,1,NA
"478","4-hydroxy-4-methyl-2-oxoglutarate aldolase activity",1,0.881965899106815,0,1,NA
"479","4 iron, 4 sulfur cluster binding",1,0.634399320207739,0,3,NA
"480","5'-3' exoribonuclease activity",1,0.880415394875136,0,1,NA
"481","5-oxoprolinase (ATP-hydrolyzing) activity",1,0.861897524258612,0,1,NA
"482","5S class rRNA transcription",1,0.859760187372604,0,1,NA
"483","8-oxo-7,8-dihydroguanine triphosphatase activity",1,0.878972710765327,0,1,NA
"484","90S preribosome",1,0.774382848199618,0,2,NA
"485","A band",1,0.883477318108212,0,1,NA
"486","acetylglucosaminyltransferase activity",1,0.774893799352435,0,2,NA
"487","acidic amino acid transmembrane transporter activity",1,0.880133515153559,0,1,NA
"488","acrosomal vesicle",1,0.677905730097699,0,3,NA
"489","acrosome assembly",1,0.867598399011798,0,1,NA
"490","actin cytoskeleton",1,0.665677932023802,0,3,NA
"491","actin cytoskeleton reorganization",1,0.637295967859649,0,3,NA
"492","actin filament",1,0.870705039638717,0,1,NA
"493","actin filament binding",1,0.495945491851966,0,5,NA
"494","actin filament capping",1,0.623150209033454,0,3,NA
"495","actin filament organization",1,0.871244198827362,0,1,NA
"496","activation of adenylate cyclase activity by G-protein signaling pathway",1,0.880310026424085,0,1,NA
"497","activation of caspase activity",1,0.877220863699405,0,1,NA
"498","activation of MAPK activity",1,0.877575578927679,0,1,NA
"499","activation of MAPKK activity",1,0.882771798516684,0,1,NA
"500","activation of protein kinase A activity",1,0.845983619573387,0,1,NA
"501","activation of protein kinase activity",1,0.868998847181335,0,1,NA
"502","activation of protein kinase B activity",1,0.731371167892586,0,2,NA
"503","activation of protein kinase C activity by G-protein coupled receptor protein signaling pathway",1,0.748580003224788,0,2,NA
"504","activation of store-operated calcium channel activity",1,0.873355086003481,0,1,NA
"505","actomyosin structure organization",1,0.874434687864431,0,1,NA
"506","acyl-CoA dehydrogenase activity",1,0.872886333167006,0,1,NA
"507","acyl-CoA oxidase activity",1,0.872886333167006,0,1,NA
"508","acylglycerol catabolic process",1,0.877560834862728,0,1,NA
"509","acylglycerol lipase activity",1,0.877560834862728,0,1,NA
"510","adaptive immune response",1,0.778102364036353,0,2,NA
"511","adenosine deaminase activity",1,0.881063584918789,0,1,NA
"512","adenosine kinase activity",1,0.873986548673856,0,1,NA
"513","adenosine salvage",1,0.873986548673856,0,1,NA
"514","adenosine to inosine editing",1,0.774045813110968,0,2,NA
"515","adenylate cyclase activity",1,0.880310026424085,0,1,NA
"516","adipose tissue development",1,0.873597344646206,0,1,NA
"517","ADP-ribose diphosphatase activity",1,0.866771290173439,0,1,NA
"518","ADP-ribosylation factor binding",1,0.868800619995391,0,1,NA
"519","ADP binding",1,0.747507078212308,0,2,NA
"520","adult chitin-containing cuticle pigmentation",1,0.872856068894411,0,1,NA
"521","adult locomotory behavior",1,0.842738689198404,0,1,NA
"522","aerobic respiration",1,0.683176114832186,0,3,NA
"523","aggresome",1,0.882354864498899,0,1,NA
"524","aging",1,0.871244198827362,0,1,NA
"525","allantoicase activity",1,0.820432944323702,0,1,NA
"526","allantoin catabolic process",1,0.820432944323702,0,1,NA
"527","alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity",1,0.884352335851582,0,1,NA
"528","alpha-1,6-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity",1,0.880799075333631,0,1,NA
"529","alpha-2 macroglobulin receptor activity",1,0.86787668857559,0,1,NA
"530","alpha-glucosidase activity",1,0.868982402877398,0,1,NA
"531","alpha-L-fucosidase activity",1,0.872009035828526,0,1,NA
"532","alpha-tubulin binding",1,0.75335789494986,0,2,NA
"533","alpha DNA polymerase:primase complex",1,0.859075313691901,0,1,NA
"534","alternative nuclear mRNA splicing, via spliceosome",1,0.874272122298092,0,1,NA
"535","amino acid binding",1,0.757017738633647,0,2,NA
"536","aminoacyl-tRNA ligase activity",1,0.876681213778694,0,1,NA
"537","aminoacyl-tRNA synthetase multienzyme complex",1,0.876681213778694,0,1,NA
"538","anaphase-promoting complex",1,0.630540561531541,0,3,NA
"539","anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process",1,0.845266695542119,0,1,NA
"540","anatomical structure morphogenesis",1,0.618423103268003,0,3,NA
"541","anchored to membrane",1,0.86644319123977,0,1,NA
"542","anchored to plasma membrane",1,0.874213348060272,0,1,NA
"543","androgen receptor binding",1,0.874272122298092,0,1,NA
"544","androgen receptor signaling pathway",1,0.678591198986573,0,3,NA
"545","angiogenesis",1,0.671335204649136,0,3,NA
"546","anion transmembrane transporter activity",1,0.87533525204937,0,1,NA
"547","anion transport",1,0.87533525204937,0,1,NA
"548","anion:anion antiporter activity",1,0.87533525204937,0,1,NA
"549","ankyrin binding",1,0.869557200359563,0,1,NA
"550","anoikis",1,0.851810618187545,0,1,NA
"551","anterior/posterior pattern formation",1,0.720651771308532,0,2,NA
"552","anterograde axon cargo transport",1,0.877575578927679,0,1,NA
"553","antibacterial humoral response",1,0.873331230336816,0,1,NA
"554","antigen processing and presentation",1,0.881786290410755,0,1,NA
"555","antiporter activity",1,0.880047582148287,0,1,NA
"556","AP-4 adaptor complex",1,0.868533943196939,0,1,NA
"557","apical lamina of hyaline layer",1,0.749497430389902,0,2,NA
"558","apical part of cell",1,0.652078552726488,0,3,NA
"559","apical protein localization",1,0.86305103902249,0,1,NA
"560","apolipoprotein binding",1,0.86787668857559,0,1,NA
"561","apoptotic cell clearance",1,0.86787668857559,0,1,NA
"562","arachidonic acid metabolic process",1,0.877560834862728,0,1,NA
"563","armadillo repeat domain binding",1,0.879285624086037,0,1,NA
"564","aromatase activity",1,0.874892218707781,0,1,NA
"565","aromatic amino acid transmembrane transporter activity",1,0.879094540541315,0,1,NA
"566","Arp2/3 complex-mediated actin nucleation",1,0.772707025704411,0,2,NA
"567","aryl hydrocarbon receptor activity",1,0.876585471606625,0,1,NA
"568","aryl hydrocarbon receptor complex",1,0.876585471606625,0,1,NA
"569","aryl sulfotransferase activity",1,0.880261043456076,0,1,NA
"570","arylsulfatase activity",1,0.751773114516796,0,2,NA
"571","aspartate carbamoyltransferase activity",1,0.863118240716329,0,1,NA
"572","aspartate transport",1,0.880133515153559,0,1,NA
"573","aspartic endopeptidase activity, intramembrane cleaving",1,0.874960223301948,0,1,NA
"574","associative learning",1,0.835255095730624,0,1,NA
"575","ATP-dependent 3'-5' DNA helicase activity",1,0.767945010590609,0,2,NA
"576","ATP-dependent RNA helicase activity",1,0.437235560238727,0,6,NA
"577","ATP biosynthetic process",1,0.880133515153559,0,1,NA
"578","ATP diphosphatase activity",1,0.878972710765327,0,1,NA
"579","ATP hydrolysis coupled proton transport",1,0.661261484659942,0,3,NA
"580","ATP metabolic process",1,0.761455600635715,0,2,NA
"581","ATP synthesis coupled electron transport",1,0.778242303377296,0,2,NA
"582","ATP synthesis coupled proton transport",1,0.675367832465068,0,3,NA
"583","ATPase activator activity",1,0.880214835504065,0,1,NA
"584","ATPase activity, coupled to transmembrane movement of substances",1,0.763144480237908,0,2,NA
"585","ATPase binding",1,0.764861514966805,0,2,NA
"586","attachment of telomeres to nuclear envelope",1,0.875572476730654,0,1,NA
"587","auditory receptor cell stereocilium organization",1,0.877575578927679,0,1,NA
"588","axon cargo transport",1,0.699660323048447,0,2,NA
"589","axon extension",1,0.519834664301573,0,4,NA
"590","axon guidance",1,0.650869353668183,0,3,NA
"591","axon target recognition",1,0.857624837399622,0,1,NA
"592","axonal defasciculation",1,0.874747954215367,0,1,NA
"593","axonemal dynein complex",1,0.602984571055216,0,3,NA
"594","axonemal dynein complex assembly",1,0.869594678747616,0,1,NA
"595","axonemal microtubule depolymerization",1,0.864269557599774,0,1,NA
"596","axoneme assembly",1,0.666241453071835,0,3,NA
"597","axonogenesis",1,0.710859303095386,0,2,NA
"598","B cell activation",1,0.884413609707518,0,1,NA
"599","B cell affinity maturation",1,0.884413609707518,0,1,NA
"600","B cell differentiation",1,0.860460035606361,0,1,NA
"601","B cell homeostasis",1,0.83858696122883,0,1,NA
"602","B cell receptor signaling pathway",1,0.884413609707518,0,1,NA
"603","basal plasma membrane",1,0.747597707777523,0,2,NA
"604","base-excision repair",1,0.876613088558462,0,1,NA
"605","base-excision repair, DNA ligation",1,0.876613088558462,0,1,NA
"606","base conversion or substitution editing",1,0.881063584918789,0,1,NA
"607","basolateral plasma membrane",1,0.323222014007566,0,8,NA
"608","behavioral response to cocaine",1,0.854655694251077,0,1,NA
"609","behavioral response to ethanol",1,0.882198332173396,0,1,NA
"610","beta-2 adrenergic receptor binding",1,0.879956113901466,0,1,NA
"611","beta-alanine biosynthetic process",1,0.85559422423611,0,1,NA
"612","beta-amyloid metabolic process",1,0.874713039861935,0,1,NA
"613","beta-tubulin binding",1,0.711779241911179,0,2,NA
"614","betaine-homocysteine S-methyltransferase activity",1,0.877134278082277,0,1,NA
"615","bile acid biosynthetic process",1,0.867809161985199,0,1,NA
"616","binding of sperm to zona pellucida",1,0.765066773579698,0,2,NA
"617","biosynthetic process",1,0.877267844310198,0,1,NA
"618","biotin binding",1,0.86593029906755,0,1,NA
"619","biotin metabolic process",1,0.86593029906755,0,1,NA
"620","biphenyl metabolic process",1,0.874892218707781,0,1,NA
"621","BLOC-2 complex",1,0.879441658786366,0,1,NA
"622","blood coagulation",1,0.775102038998957,0,2,NA
"623","blood vessel development",1,0.66461574383085,0,3,NA
"624","blood vessel maturation",1,0.860811507760806,0,1,NA
"625","blood vessel morphogenesis",1,0.879956113901466,0,1,NA
"626","blood vessel remodeling",1,0.864749747310743,0,1,NA
"627","BMP signaling pathway",1,0.725221462978819,0,2,NA
"628","bone development",1,0.676750874582484,0,3,NA
"629","border follicle cell migration",1,0.873331230336816,0,1,NA
"630","box H/ACA snoRNA binding",1,0.879466589849485,0,1,NA
"631","box H/ACA snoRNP complex",1,0.879466589849485,0,1,NA
"632","brahma complex",1,0.872856068894411,0,1,NA
"633","brain development",1,0.240252759490221,0,10,NA
"634","brain morphogenesis",1,0.871255186393789,0,1,NA
"635","branching involved in ureteric bud morphogenesis",1,0.565921257615169,0,4,NA
"636","BRCA1-A complex",1,0.869787577503573,0,1,NA
"637","BRISC complex",1,0.869787577503573,0,1,NA
"638","bristle development",1,0.858649434323619,0,1,NA
"639","brush border membrane",1,0.864749747310743,0,1,NA
"640","C-terminal protein lipidation",1,0.875291123576621,0,1,NA
"641","CAAX-protein geranylgeranyltransferase activity",1,0.879582943715716,0,1,NA
"642","CAAX-protein geranylgeranyltransferase complex",1,0.879582943715716,0,1,NA
"643","cadherin binding",1,0.440315160049054,0,6,NA
"644","calcium- and calmodulin-responsive adenylate cyclase activity",1,0.880310026424085,0,1,NA
"645","calcium-dependent cell-cell adhesion",1,0.880878605135145,0,1,NA
"646","calcium-mediated signaling",1,0.676903312945681,0,3,NA
"647","calcium channel complex",1,0.866871564311544,0,1,NA
"648","calcium channel regulator activity",1,0.873355086003481,0,1,NA
"649","calcium ion homeostasis",1,0.869458483512867,0,1,NA
"650","calcium ion import",1,0.866871564311544,0,1,NA
"651","calcium:sodium antiporter activity",1,0.869458483512867,0,1,NA
"652","camera-type eye development",1,0.733775751478761,0,2,NA
"653","cAMP-mediated signaling",1,0.763366239757292,0,2,NA
"654","cAMP biosynthetic process",1,0.880310026424085,0,1,NA
"655","carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity",1,0.863118240716329,0,1,NA
"656","carbohydrate binding",1,0.748091770330407,0,2,NA
"657","carbohydrate metabolic process",1,0.56268185992281,0,4,NA
"658","carboxyl- or carbamoyltransferase activity",1,0.863118240716329,0,1,NA
"659","carboxypeptidase activity",1,0.882728243090731,0,1,NA
"660","cardiac muscle cell development",1,0.721549432919305,0,2,NA
"661","cardiac muscle contraction",1,0.740018243525538,0,2,NA
"662","cartilage development",1,0.864749747310743,0,1,NA
"663","catecholamine metabolic process",1,0.864749747310743,0,1,NA
"664","cation channel activity",1,0.878653445075001,0,1,NA
"665","cation transport",1,0.757300750168705,0,2,NA
"666","caveola",1,0.869557200359563,0,1,NA
"667","CCR4-NOT complex",1,0.874349268747172,0,1,NA
"668","CCR4-NOT core complex",1,0.874349268747172,0,1,NA
"669","Cdc73/Paf1 complex",1,0.874589930657824,0,1,NA
"670","cell-cell junction",1,0.752386305813058,0,2,NA
"671","cell-cell signaling",1,0.871917408060488,0,1,"neurotransmitter uptake"
"672","cell adhesion mediated by integrin",1,0.845983619573387,0,1,NA
"673","cell aging",1,0.548684483247925,0,4,NA
"674","cell communication",1,0.858772386624471,0,1,NA
"675","cell cycle arrest",1,0.726220448918457,0,2,NA
"676","cell division site",1,0.874187635420422,0,1,NA
"677","cell fate commitment",1,0.858649434323619,0,1,NA
"678","cell leading edge",1,0.646718999310866,0,3,NA
"679","cell maturation",1,0.884413609707518,0,1,NA
"680","cell migration",1,0.654473799146783,0,3,NA
"681","cell morphogenesis",1,0.871670970572721,0,1,NA
"682","cell motility",1,0.874741522531282,0,1,NA
"683","cell redox homeostasis",1,0.519984649333885,0,5,NA
"684","cellular amine metabolic process",1,0.880261043456076,0,1,NA
"685","cellular amino acid biosynthetic process",1,0.772126597894041,0,2,NA
"686","cellular amino acid metabolic process",1,0.757017738633647,0,2,NA
"687","cellular copper ion homeostasis",1,0.864749747310743,0,1,NA
"688","cellular iron ion homeostasis",1,0.67335641864289,0,3,NA
"689","cellular potassium ion homeostasis",1,0.869557200359563,0,1,NA
"690","cellular protein localization",1,0.769573913417731,0,2,NA
"691","cellular protein metabolic process",1,0.626088812622287,0,3,NA
"692","cellular respiration",1,0.880133515153559,0,1,NA
"693","cellular response to amino acid starvation",1,0.656969651193383,0,3,NA
"694","cellular response to glucose starvation",1,0.761038281662408,0,2,NA
"695","cellular response to hormone stimulus",1,0.873587249375535,0,1,NA
"696","cellular response to insulin stimulus",1,0.882198332173396,0,1,NA
"697","cellular response to nutrient levels",1,0.851810618187545,0,1,NA
"698","cellular response to reactive oxygen species",1,0.772236516189785,0,2,NA
"699","cellular response to starvation",1,0.638272030984071,0,3,NA
"700","cellular response to UV",1,0.750921684882072,0,2,NA
"701","cellular sodium ion homeostasis",1,0.869557200359563,0,1,NA
"702","cellularization",1,0.852150860476305,0,1,NA
"703","CenH3-containing nucleosome assembly at centromere",1,0.88266430381763,0,1,NA
"704","central nervous system development",1,0.537088601150856,0,4,NA
"705","central nervous system neuron development",1,0.864749747310743,0,1,NA
"706","centriolar satellite",1,0.870870692816335,0,1,NA
"707","centriole",1,0.473416690796023,0,5,NA
"708","centripetally migrating follicle cell migration",1,0.857624837399622,0,1,NA
"709","centromere complex assembly",1,0.88266430381763,0,1,NA
"710","centromeric heterochromatin",1,0.862485456204529,0,1,NA
"711","centromeric heterochromatin formation",1,0.862485456204529,0,1,NA
"712","centrosome",1,0.202448543379095,0,11,NA
"713","centrosome duplication",1,0.856450690653536,0,1,NA
"714","ceramide biosynthetic process",1,0.878821368815162,0,1,NA
"715","cerebellar Purkinje cell differentiation",1,0.640035323152899,0,3,NA
"716","cerebellum morphogenesis",1,0.876613088558462,0,1,NA
"717","cerebral cortex development",1,0.869299460174903,0,1,NA
"718","chaperone-mediated protein complex assembly",1,0.876860756192343,0,1,NA
"719","chaperone binding",1,0.571059699596675,0,4,NA
"720","chaperone mediated protein folding independent of cofactor",1,0.876860756192343,0,1,NA
"721","chaperonin-containing T-complex",1,0.76645567570399,0,2,NA
"722","chloride transmembrane transporter activity",1,0.87533525204937,0,1,NA
"723","chloride transport",1,0.87533525204937,0,1,NA
"724","cholesterol binding",1,0.747022029195715,0,2,NA
"725","cholesterol metabolic process",1,0.583074945354348,0,4,NA
"726","cholesterol transporter activity",1,0.870008862536927,0,1,NA
"727","chondroitin sulfate biosynthetic process",1,0.876393095573753,0,1,NA
"728","chromatin",1,0.49375579885513,0,5,NA
"729","chromatin DNA binding",1,0.663112145135316,0,3,NA
"730","chromatin silencing",1,0.668159217591692,0,3,NA
"731","chromatin silencing at telomere",1,0.850737724254968,0,1,NA
"732","chromosome organization",1,0.878703265431406,0,1,NA
"733","chromosome passenger complex",1,0.879864654746448,0,1,NA
"734","chromosome segregation",1,0.632169586776536,0,3,NA
"735","chromosome separation",1,0.87437865944345,0,1,NA
"736","chromosome, centromeric region",1,0.744597820464237,0,2,NA
"737","chromosome, telomeric region",1,0.735281008717533,0,2,NA
"738","ciliary or flagellar motility",1,0.602984571055216,0,3,NA
"739","cilium movement involved in ciliary motility",1,0.763974242183972,0,2,NA
"740","circadian regulation of gene expression",1,0.586434383451774,0,4,NA
"741","circadian rhythm",1,0.56535242839647,0,4,NA
"742","cis-Golgi network",1,0.873877299298074,0,1,NA
"743","cis assembly of pre-catalytic spliceosome",1,0.87216115624875,0,1,NA
"744","citrulline metabolic process",1,0.835255095730624,0,1,NA
"745","clathrin-coated vesicle",1,0.62558661203779,0,3,NA
"746","clathrin adaptor complex",1,0.868800619995391,0,1,NA
"747","clathrin binding",1,0.749692910746031,0,2,NA
"748","clathrin heavy chain binding",1,0.86787668857559,0,1,NA
"749","CMP salvage",1,0.875495234459209,0,1,NA
"750","co-SMAD binding",1,0.829750725163641,0,1,NA
"751","coated pit",1,0.86787668857559,0,1,NA
"752","cobalt ion binding",1,0.878703265431406,0,1,NA
"753","coenzyme A biosynthetic process",1,0.758455111546529,0,2,NA
"754","coenzyme biosynthetic process",1,0.758455111546529,0,2,NA
"755","cohesin complex",1,0.86353063307195,0,1,NA
"756","collagen binding",1,0.871183769351974,0,1,NA
"757","collagen fibril organization",1,0.864749747310743,0,1,NA
"758","collagen metabolic process",1,0.87129730650739,0,1,NA
"759","collagen type IV",1,0.84733156950767,0,1,NA
"760","collateral sprouting of injured axon",1,0.873331230336816,0,1,NA
"761","complement activation, lectin pathway",1,0.875765609215229,0,1,NA
"762","compound eye photoreceptor fate commitment",1,0.871929319200881,0,1,NA
"763","condensed chromosome",1,0.751008543289522,0,2,NA
"764","condensed nuclear chromosome",1,0.752169187540422,0,2,NA
"765","condensed nuclear chromosome, centromeric region",1,0.879864654746448,0,1,NA
"766","contractile ring",1,0.76750094205837,0,2,NA
"767","COPII vesicle coat",1,0.875070511008252,0,1,NA
"768","copper-dependent protein binding",1,0.864749747310743,0,1,NA
"769","copper-exporting ATPase activity",1,0.864749747310743,0,1,NA
"770","copper ion binding",1,0.758717186440148,0,2,NA
"771","copper ion export",1,0.864749747310743,0,1,NA
"772","copper ion import",1,0.864749747310743,0,1,NA
"773","copper ion transmembrane transporter activity",1,0.864749747310743,0,1,NA
"774","copper ion transport",1,0.864749747310743,0,1,NA
"775","cortical actin cytoskeleton",1,0.871244198827362,0,1,NA
"776","cortical actin cytoskeleton organization",1,0.856450690653536,0,1,NA
"777","cortical endoplasmic reticulum",1,0.749899907375603,0,2,NA
"778","cortical microtubule",1,0.859848885374839,0,1,NA
"779","cortical microtubule organization",1,0.859848885374839,0,1,NA
"780","courtship behavior",1,0.852150860476305,0,1,NA
"781","creatine transport",1,0.877381160077115,0,1,NA
"782","creatine transporter activity",1,0.877381160077115,0,1,NA
"783","CUL4 RING ubiquitin ligase complex",1,0.757236092924161,0,2,NA
"784","Cul4A-RING ubiquitin ligase complex",1,0.867156033432737,0,1,NA
"785","Cul4B-RING ubiquitin ligase complex",1,0.867156033432737,0,1,NA
"786","cullin-RING ubiquitin ligase complex",1,0.867156033432737,0,1,NA
"787","cyclin-dependent protein kinase activity",1,0.660054973798048,0,3,NA
"788","cyclin binding",1,0.757636869549008,0,2,NA
"789","cysteine-type endopeptidase activity",1,0.486704023866522,0,5,NA
"790","cysteine-type peptidase activity",1,0.481988263296861,0,5,NA
"791","cysteine biosynthetic process",1,0.87485270467975,0,1,NA
"792","cytidylyltransferase activity",1,0.871255186393789,0,1,NA
"793","cytochrome-c oxidase activity",1,0.777847233671132,0,2,NA
"794","cytokinesis after mitosis",1,0.875374785496231,0,1,NA
"795","cytoplasmic dynein complex",1,0.833369343817234,0,1,NA
"796","cytoplasmic exosome (RNase complex)",1,0.879990297939412,0,1,NA
"797","cytoplasmic microtubule organization",1,0.833369343817234,0,1,NA
"798","cytoplasmic mRNA processing body",1,0.381533070369699,0,7,NA
"799","cytoplasmic mRNA processing body assembly",1,0.833369343817234,0,1,NA
"800","cytoplasmic vesicle membrane",1,0.420300558720972,0,6,NA
"801","cytoskeletal protein binding",1,0.850652554813081,0,1,NA
"802","cytosolic large ribosomal subunit",1,0.883477318108212,0,1,NA
"803","cytosolic small ribosomal subunit",1,0.601150214484868,0,4,NA
"804","D-alanine-D-alanine ligase activity",1,0.747218930227681,0,2,NA
"805","D-arabinono-1,4-lactone oxidase activity",1,0.868560425034425,0,1,NA
"806","D-glucose transmembrane transporter activity",1,0.851641888876853,0,1,NA
"807","D-ribitol-5-phosphate cytidylyltransferase activity",1,0.871255186393789,0,1,NA
"808","damaged DNA binding",1,0.759995680308138,0,2,NA
"809","dATP catabolic process",1,0.762502065598182,0,2,NA
"810","defasciculation of motor neuron axon",1,0.874747954215367,0,1,NA
"811","defense response to bacterium",1,0.75193613899492,0,2,NA
"812","defense response to virus",1,0.576947172670218,0,4,NA
"813","definitive hemopoiesis",1,0.766665790210415,0,2,NA
"814","dehydroascorbic acid transporter activity",1,0.851641888876853,0,1,NA
"815","dendrite cytoplasm",1,0.682738888644022,0,3,NA
"816","dendrite development",1,0.868998847181335,0,1,NA
"817","dendrite morphogenesis",1,0.643470355324202,0,3,NA
"818","dendrite regeneration",1,0.869606562431741,0,1,NA
"819","deoxyribonuclease inhibitor activity",1,0.870983279315475,0,1,NA
"820","dephosphorylation",1,0.768827414346955,0,2,NA
"821","detection of calcium ion",1,0.873355086003481,0,1,NA
"822","determination of adult life span",1,0.534605385745316,0,4,NA
"823","detoxification of copper ion",1,0.864749747310743,0,1,NA
"824","developmental cell growth",1,0.862348421937314,0,1,NA
"825","dGTP binding",1,0.867675947291569,0,1,NA
